place_feature_id,road_feature_id,road_surface,road_length_in_place_km,road_length_total_km,road_length_share_of_road
175401,3218966,sealed,1.540928382278435,1.5408523858235126,1.0000493210482857
175401,3238130,sealed,0.753383185745273,1.4097574114116604,0.5344062600038916
175401,3238131,sealed,0.7075021414113404,0.7075549754868472,0.9999253286637262
175401,3258122,sealed,0.0012100045668662332,0.624466550381849,0.0019376611383369363
175401,3283214,sealed,0.2927779121819044,0.2942972223579309,0.9948374973985359
175401,3283263,sealed,0.1909501863606568,0.1909460807492257,1.0000215014176514
175401,3314322,sealed,0.0010473878531577563,0.0633817246385385,0.01652507657579429
175401,3314327,sealed,0.001556018104549538,0.0942584814564837,0.016507990373979285
175401,6064038,unmetalled,0.003670012853153486,0.3772636363682947,0.009727979320993245
175401,6064250,unmetalled,0.0002649412504447075,0.3546350200966099,0.0007470814652555521
175401,6064559,sealed,0.0007154164367939838,0.1412681696225962,0.005064243691308867
175401,6064581,sealed,0.12190610239148214,0.1547246961185376,0.787890397910929
175401,6082139,sealed,0.54809618160731,0.5480696222282682,1.0000484598634274
175401,6082176,sealed,0.3150187517949244,0.3150085480800804,1.0000323918665261
175401,6082177,sealed,0.12179860049496019,0.12178939678625,1.0000755706896747
175401,7741010,sealed,0.10080555927309615,6.009309461130484,0.016774899000480563
175401,7741070,sealed,1.2188733285923166,3.4660647273509038,0.351659136361223
175401,7742019,sealed,0.4371078269033477,0.4370037842565833,1.0002380817981733
175401,7742021,sealed,0.5804785411201674,0.5805020936663776,0.9999594272846434
175401,7742022,sealed,0.3459051825642565,0.3458750661403637,1.0000870731279619
175401,7742025,sealed,0.4076099161028138,1.0146527600881077,0.4017235571974582
175401,7742391,sealed,0.2897510983535647,0.2897331556726581,1.0000619282969703
175401,7742392,sealed,0.27161214881131646,0.271639866696852,0.9998979609073124
175401,7742393,sealed,0.2131562014169325,0.2131735452246026,0.9999186399623282
175401,7742394,sealed,0.19146220804347341,0.1914658419138249,0.9999810207903657
175401,7742395,sealed,0.2811043351462813,0.2811691252960015,0.9997695687616768
175401,7742808,sealed,0.14714125443816437,0.1472080845386757,0.9995460160987708
175401,7742809,sealed,0.09864982638149465,0.0986631043604972,0.9998654210295873
175401,7742810,sealed,0.14814155993935846,0.1481743576350601,0.9997786547131021
175401,7742811,sealed,0.16055370213035294,0.1605731138616355,0.9998791097038867
175401,8325217,sealed,1.0905592960821944,1.662886190116525,0.6558231721232676
175401,8325552,sealed,0.3199485100494837,1.0897559781047912,0.29359647157514135
175401,8326470,sealed,0.44100573615987565,0.4409685462149414,1.000084336956124
