geometry_id,layer_type,origin_geometry_id,origin_sa2_code,origin_sa2_name,origin_sa2_reference_name,destination_geometry_id,destination_sa2_code,destination_sa2_name,destination_sa2_reference_name,point1_latitude,point1_longitude,point2_latitude,point2_longitude,people_count,people_count_rank,arc_line_width_m,arc_opacity,arc_count_band,arc_count_band_sort_order,arc_source_color_value,arc_target_color_value,arc_base_color_hex,arc_source_color_rgba,arc_target_color_rgba,count_2023_work_at_home,count_2023_drive_a_private_car_truck_or_van,count_2023_drive_a_company_car_truck_or_van,count_2023_passenger_in_a_car_truck_van_or_company_bus,count_2023_public_bus,count_2023_train,count_2023_bicycle,count_2023_walk_or_jog,count_2023_ferry,count_2023_other,count_2023_total_stated,origin_has_geometry,destination_has_geometry,has_origin_point,has_destination_point,has_both_points,is_same_sa2,arc_is_valid,tooltip_html
sa2_od_178400__179600,arc,sa2_178400,178400,Enderley North,Enderley North,sa2_179600,179600,Peachgrove,Peachgrove,-37.76256205244462,175.29423495483357,-37.78010349937266,175.3007564353992,9,1569,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Enderley North (178400)</span><br><span>Destination SA2: Peachgrove (179600)</span><br><span>People count: 9</span></div>
sa2_od_178400__180000,arc,sa2_178400,178400,Enderley North,Enderley North,sa2_180000,180000,Hamilton East Cook,Hamilton East Cook,-37.76256205244462,175.29423495483357,-37.791352553138,175.30343133741732,9,1570,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Enderley North (178400)</span><br><span>Destination SA2: Hamilton East Cook (180000)</span><br><span>People count: 9</span></div>
sa2_od_178500__173400,arc,sa2_178500,178500,Fairview Downs,Fairview Downs,sa2_173400,173400,Tamahere South,Tamahere South,-37.76127567330443,175.30317362472283,-37.8473976699816,175.38978189944214,9,1571,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Fairview Downs (178500)</span><br><span>Destination SA2: Tamahere South (173400)</span><br><span>People count: 9</span></div>
sa2_od_178500__174400,arc,sa2_178500,178500,Fairview Downs,Fairview Downs,sa2_174400,174400,Waitoa-Ngarua,Waitoa-Ngarua,-37.76127567330443,175.30317362472283,-37.64314851601318,175.70437366123448,9,1572,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Fairview Downs (178500)</span><br><span>Destination SA2: Waitoa-Ngarua (174400)</span><br><span>People count: 9</span></div>
sa2_od_178500__176500,arc,sa2_178500,178500,Fairview Downs,Fairview Downs,sa2_176500,176500,Saint Andrews East,Saint Andrews East,-37.76127567330443,175.30317362472283,-37.75171614583245,175.2581129222292,9,1573,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Fairview Downs (178500)</span><br><span>Destination SA2: Saint Andrews East (176500)</span><br><span>People count: 9</span></div>
sa2_od_178500__177800,arc,sa2_178500,178500,Fairview Downs,Fairview Downs,sa2_177800,177800,Porritt,Porritt,-37.76127567330443,175.30317362472283,-37.75879233002632,175.28637996489437,9,1574,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Fairview Downs (178500)</span><br><span>Destination SA2: Porritt (177800)</span><br><span>People count: 9</span></div>
sa2_od_178500__178301,arc,sa2_178500,178500,Fairview Downs,Fairview Downs,sa2_178301,178301,Whitiora,Whitiora,-37.76127567330443,175.30317362472283,-37.777221001369945,175.26900516759136,9,1575,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Fairview Downs (178500)</span><br><span>Destination SA2: Whitiora (178301)</span><br><span>People count: 9</span></div>
sa2_od_178500__179300,arc,sa2_178500,178500,Fairview Downs,Fairview Downs,sa2_179300,179300,Claudelands,Claudelands,-37.76127567330443,175.30317362472283,-37.77969482609143,175.2879175015278,9,1576,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Fairview Downs (178500)</span><br><span>Destination SA2: Claudelands (179300)</span><br><span>People count: 9</span></div>
sa2_od_178500__180000,arc,sa2_178500,178500,Fairview Downs,Fairview Downs,sa2_180000,180000,Hamilton East Cook,Hamilton East Cook,-37.76127567330443,175.30317362472283,-37.791352553138,175.30343133741732,9,1577,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Fairview Downs (178500)</span><br><span>Destination SA2: Hamilton East Cook (180000)</span><br><span>People count: 9</span></div>
sa2_od_178500__182400,arc,sa2_178500,178500,Fairview Downs,Fairview Downs,sa2_182400,182400,Hautapu,Hautapu,-37.76127567330443,175.30317362472283,-37.87895329025276,175.4437044616068,9,1578,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Fairview Downs (178500)</span><br><span>Destination SA2: Hautapu (182400)</span><br><span>People count: 9</span></div>
sa2_od_178600__180700,arc,sa2_178600,178600,Temple View,Temple View,sa2_180700,180700,Hillcrest East (Hamilton City),Hillcrest East (Hamilton City),-37.81855261813461,175.22345632140684,-37.7961051342553,175.3216712243885,9,1579,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Temple View (178600)</span><br><span>Destination SA2: Hillcrest East (Hamilton City) (180700)</span><br><span>People count: 9</span></div>
sa2_od_178701__157600,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_157600,157600,Wiri West,Wiri West,-37.79240620393337,175.25277565336296,-37.00829797502883,174.8624292499611,9,1580,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Wiri West (157600)</span><br><span>People count: 9</span></div>
sa2_od_178701__172601,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_172601,172601,Horotiu,Horotiu,-37.79240620393337,175.25277565336296,-37.70192296337245,175.19593522724944,9,1581,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Horotiu (172601)</span><br><span>People count: 9</span></div>
sa2_od_178701__175501,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_175501,175501,Flagstaff South,Flagstaff South,-37.79240620393337,175.25277565336296,-37.72965115507405,175.23987935415855,9,1582,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Flagstaff South (175501)</span><br><span>People count: 9</span></div>
sa2_od_178701__177700,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_177700,177700,Miropiko,Miropiko,-37.79240620393337,175.25277565336296,-37.76464732463744,175.27156156051234,9,1583,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Miropiko (177700)</span><br><span>People count: 9</span></div>
sa2_od_178701__178000,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_178000,178000,Maeroa,Maeroa,-37.79240620393337,175.25277565336296,-37.77834857089125,175.26028849396485,9,1584,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Maeroa (178000)</span><br><span>People count: 9</span></div>
sa2_od_178701__179600,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_179600,179600,Peachgrove,Peachgrove,-37.79240620393337,175.25277565336296,-37.78010349937266,175.3007564353992,9,1585,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Peachgrove (179600)</span><br><span>People count: 9</span></div>
sa2_od_178701__179801,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_179801,179801,Hamilton West,Hamilton West,-37.79240620393337,175.25277565336296,-37.7968513709746,175.285748224969,9,1586,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Hamilton West (179801)</span><br><span>People count: 9</span></div>
sa2_od_178701__182400,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_182400,182400,Hautapu,Hautapu,-37.79240620393337,175.25277565336296,-37.87895329025276,175.4437044616068,9,1587,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Hautapu (182400)</span><br><span>People count: 9</span></div>
sa2_od_178701__183300,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_183300,183300,Te Awamutu North,Te Awamutu North,-37.79240620393337,175.25277565336296,-38.000088760814826,175.32177555522128,9,1588,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Te Awamutu North (183300)</span><br><span>People count: 9</span></div>
sa2_od_178800__172601,arc,sa2_178800,178800,Kahikatea,Kahikatea,sa2_172601,172601,Horotiu,Horotiu,-37.7997674039857,175.25214469589284,-37.70192296337245,175.19593522724944,9,1589,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Kahikatea (178800)</span><br><span>Destination SA2: Horotiu (172601)</span><br><span>People count: 9</span></div>
sa2_od_178800__177200,arc,sa2_178800,178800,Kahikatea,Kahikatea,sa2_177200,177200,Nawton East,Nawton East,-37.7997674039857,175.25214469589284,-37.77962010539774,175.24017006118234,9,1590,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Kahikatea (178800)</span><br><span>Destination SA2: Nawton East (177200)</span><br><span>People count: 9</span></div>
sa2_od_178800__177300,arc,sa2_178800,178800,Kahikatea,Kahikatea,sa2_177300,177300,Chartwell,Chartwell,-37.7997674039857,175.25214469589284,-37.75401118297503,175.27716939667835,9,1591,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Kahikatea (178800)</span><br><span>Destination SA2: Chartwell (177300)</span><br><span>People count: 9</span></div>
sa2_od_178800__178701,arc,sa2_178800,178800,Kahikatea,Kahikatea,sa2_178701,178701,Swarbrick,Swarbrick,-37.7997674039857,175.25214469589284,-37.79240620393337,175.25277565336296,9,1592,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Kahikatea (178800)</span><br><span>Destination SA2: Swarbrick (178701)</span><br><span>People count: 9</span></div>
sa2_od_178800__179300,arc,sa2_178800,178800,Kahikatea,Kahikatea,sa2_179300,179300,Claudelands,Claudelands,-37.7997674039857,175.25214469589284,-37.77969482609143,175.2879175015278,9,1593,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Kahikatea (178800)</span><br><span>Destination SA2: Claudelands (179300)</span><br><span>People count: 9</span></div>
sa2_od_178800__180100,arc,sa2_178800,178800,Kahikatea,Kahikatea,sa2_180100,180100,Melville North,Melville North,-37.7997674039857,175.25214469589284,-37.81016433379707,175.27963706366566,9,1594,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Kahikatea (178800)</span><br><span>Destination SA2: Melville North (180100)</span><br><span>People count: 9</span></div>
sa2_od_178800__181200,arc,sa2_178800,178800,Kahikatea,Kahikatea,sa2_181200,181200,Riverlea,Riverlea,-37.7997674039857,175.25214469589284,-37.80516291834676,175.3249033775805,9,1595,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Kahikatea (178800)</span><br><span>Destination SA2: Riverlea (181200)</span><br><span>People count: 9</span></div>
sa2_od_178800__183200,arc,sa2_178800,178800,Kahikatea,Kahikatea,sa2_183200,183200,Cambridge Central,Cambridge Central,-37.7997674039857,175.25214469589284,-37.892818882834575,175.4784728568191,9,1596,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Kahikatea (178800)</span><br><span>Destination SA2: Cambridge Central (183200)</span><br><span>People count: 9</span></div>
sa2_od_179001__179202,arc,sa2_179001,179001,Kirikiriroa,Kirikiriroa,sa2_179202,179202,Ruakura,Ruakura,-37.78104233118879,175.27616726213907,-37.77785711805331,175.32118550208628,9,1597,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Kirikiriroa (179001)</span><br><span>Destination SA2: Ruakura (179202)</span><br><span>People count: 9</span></div>
sa2_od_179001__179700,arc,sa2_179001,179001,Kirikiriroa,Kirikiriroa,sa2_179700,179700,Hamilton East Village,Hamilton East Village,-37.78104233118879,175.27616726213907,-37.79028168041858,175.29324652550554,9,1598,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Kirikiriroa (179001)</span><br><span>Destination SA2: Hamilton East Village (179700)</span><br><span>People count: 9</span></div>
sa2_od_179100__173300,arc,sa2_179100,179100,Enderley South,Enderley South,sa2_173300,173300,Pukemoremore,Pukemoremore,-37.7700602257614,175.29653860901306,-37.79999568991564,175.42305317038878,9,1599,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Enderley South (179100)</span><br><span>Destination SA2: Pukemoremore (173300)</span><br><span>People count: 9</span></div>
sa2_od_179100__177200,arc,sa2_179100,179100,Enderley South,Enderley South,sa2_177200,177200,Nawton East,Nawton East,-37.7700602257614,175.29653860901306,-37.77962010539774,175.24017006118234,9,1600,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Enderley South (179100)</span><br><span>Destination SA2: Nawton East (177200)</span><br><span>People count: 9</span></div>
sa2_od_179100__177700,arc,sa2_179100,179100,Enderley South,Enderley South,sa2_177700,177700,Miropiko,Miropiko,-37.7700602257614,175.29653860901306,-37.76464732463744,175.27156156051234,9,1601,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Enderley South (179100)</span><br><span>Destination SA2: Miropiko (177700)</span><br><span>People count: 9</span></div>
sa2_od_179100__179901,arc,sa2_179100,179100,Enderley South,Enderley South,sa2_179901,179901,Greensboro,Greensboro,-37.7700602257614,175.29653860901306,-37.78565039177126,175.3100917546465,9,1602,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Enderley South (179100)</span><br><span>Destination SA2: Greensboro (179901)</span><br><span>People count: 9</span></div>
sa2_od_179100__180000,arc,sa2_179100,179100,Enderley South,Enderley South,sa2_180000,180000,Hamilton East Cook,Hamilton East Cook,-37.7700602257614,175.29653860901306,-37.791352553138,175.30343133741732,9,1603,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Enderley South (179100)</span><br><span>Destination SA2: Hamilton East Cook (180000)</span><br><span>People count: 9</span></div>
sa2_od_179100__180200,arc,sa2_179100,179100,Enderley South,Enderley South,sa2_180200,180200,Hamilton East,Hamilton East,-37.7700602257614,175.29653860901306,-37.80128047699723,175.3007634124884,9,1604,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Enderley South (179100)</span><br><span>Destination SA2: Hamilton East (180200)</span><br><span>People count: 9</span></div>
sa2_od_179100__181200,arc,sa2_179100,179100,Enderley South,Enderley South,sa2_181200,181200,Riverlea,Riverlea,-37.7700602257614,175.29653860901306,-37.80516291834676,175.3249033775805,9,1605,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Enderley South (179100)</span><br><span>Destination SA2: Riverlea (181200)</span><br><span>People count: 9</span></div>
sa2_od_179201__174400,arc,sa2_179201,179201,Greenhill Park,Greenhill Park,sa2_174400,174400,Waitoa-Ngarua,Waitoa-Ngarua,-37.753763393822005,175.30543617140407,-37.64314851601318,175.70437366123448,9,1606,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greenhill Park (179201)</span><br><span>Destination SA2: Waitoa-Ngarua (174400)</span><br><span>People count: 9</span></div>
sa2_od_179201__176101,arc,sa2_179201,179201,Greenhill Park,Greenhill Park,sa2_176101,176101,Te Manatu,Te Manatu,-37.753763393822005,175.30543617140407,-37.72632025464198,175.28151309120796,9,1607,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greenhill Park (179201)</span><br><span>Destination SA2: Te Manatu (176101)</span><br><span>People count: 9</span></div>
sa2_od_179201__178100,arc,sa2_179201,179201,Greenhill Park,Greenhill Park,sa2_178100,178100,Dinsdale South,Dinsdale South,-37.753763393822005,175.30543617140407,-37.79839006688951,175.2393146050042,9,1608,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greenhill Park (179201)</span><br><span>Destination SA2: Dinsdale South (178100)</span><br><span>People count: 9</span></div>
sa2_od_179201__178500,arc,sa2_179201,179201,Greenhill Park,Greenhill Park,sa2_178500,178500,Fairview Downs,Fairview Downs,-37.753763393822005,175.30543617140407,-37.76127567330443,175.30317362472283,9,1609,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greenhill Park (179201)</span><br><span>Destination SA2: Fairview Downs (178500)</span><br><span>People count: 9</span></div>
sa2_od_179201__179100,arc,sa2_179201,179201,Greenhill Park,Greenhill Park,sa2_179100,179100,Enderley South,Enderley South,-37.753763393822005,175.30543617140407,-37.7700602257614,175.29653860901306,9,1610,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greenhill Park (179201)</span><br><span>Destination SA2: Enderley South (179100)</span><br><span>People count: 9</span></div>
sa2_od_179201__179501,arc,sa2_179201,179201,Greenhill Park,Greenhill Park,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,-37.753763393822005,175.30543617140407,-37.794736982320806,175.27422958426394,9,1611,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,9,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greenhill Park (179201)</span><br><span>Destination SA2: Hamilton Lake North (179501)</span><br><span>People count: 9</span></div>
sa2_od_179201__179600,arc,sa2_179201,179201,Greenhill Park,Greenhill Park,sa2_179600,179600,Peachgrove,Peachgrove,-37.753763393822005,175.30543617140407,-37.78010349937266,175.3007564353992,9,1612,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greenhill Park (179201)</span><br><span>Destination SA2: Peachgrove (179600)</span><br><span>People count: 9</span></div>
sa2_od_179201__182400,arc,sa2_179201,179201,Greenhill Park,Greenhill Park,sa2_182400,182400,Hautapu,Hautapu,-37.753763393822005,175.30543617140407,-37.87895329025276,175.4437044616068,9,1613,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greenhill Park (179201)</span><br><span>Destination SA2: Hautapu (182400)</span><br><span>People count: 9</span></div>
sa2_od_179201__183200,arc,sa2_179201,179201,Greenhill Park,Greenhill Park,sa2_183200,183200,Cambridge Central,Cambridge Central,-37.753763393822005,175.30543617140407,-37.892818882834575,175.4784728568191,9,1614,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greenhill Park (179201)</span><br><span>Destination SA2: Cambridge Central (183200)</span><br><span>People count: 9</span></div>
sa2_od_179201__183300,arc,sa2_179201,179201,Greenhill Park,Greenhill Park,sa2_183300,183300,Te Awamutu North,Te Awamutu North,-37.753763393822005,175.30543617140407,-38.000088760814826,175.32177555522128,9,1615,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Greenhill Park (179201)</span><br><span>Destination SA2: Te Awamutu North (183300)</span><br><span>People count: 9</span></div>
sa2_od_179300__172601,arc,sa2_179300,179300,Claudelands,Claudelands,sa2_172601,172601,Horotiu,Horotiu,-37.77969482609143,175.2879175015278,-37.70192296337245,175.19593522724944,9,1616,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Claudelands (179300)</span><br><span>Destination SA2: Horotiu (172601)</span><br><span>People count: 9</span></div>
sa2_od_179300__173000,arc,sa2_179300,179300,Claudelands,Claudelands,sa2_173000,173000,Hamilton Park,Hamilton Park,-37.77969482609143,175.2879175015278,-37.74850674578431,175.33891362754153,9,1617,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Claudelands (179300)</span><br><span>Destination SA2: Hamilton Park (173000)</span><br><span>People count: 9</span></div>
sa2_od_179300__175601,arc,sa2_179300,179300,Claudelands,Claudelands,sa2_175601,175601,Rototuna North,Rototuna North,-37.77969482609143,175.2879175015278,-37.71693650743849,175.26425230716092,9,1618,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Claudelands (179300)</span><br><span>Destination SA2: Rototuna North (175601)</span><br><span>People count: 9</span></div>
sa2_od_179300__177300,arc,sa2_179300,179300,Claudelands,Claudelands,sa2_177300,177300,Chartwell,Chartwell,-37.77969482609143,175.2879175015278,-37.75401118297503,175.27716939667835,9,1619,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Claudelands (179300)</span><br><span>Destination SA2: Chartwell (177300)</span><br><span>People count: 9</span></div>
sa2_od_179300__180200,arc,sa2_179300,179300,Claudelands,Claudelands,sa2_180200,180200,Hamilton East,Hamilton East,-37.77969482609143,175.2879175015278,-37.80128047699723,175.3007634124884,9,1620,84,0.238,Low (6-24),1,9,9,#ffffcbff,"rgba(255, 250, 205, 0.171)","rgba(255, 255, 203, 0.238)",,6,,,,,,,,,9,True,True,True,True,True,False,True,<div><span>Origin SA2: Claudelands (179300)</span><br><span>Destination SA2: Hamilton East (180200)</span><br><span>People count: 9</span></div>
