geometry_id,layer_type,multi_layer,source_table,feature_label,territorial_authority_name,road_density_km_per_km2,latest_aadt,road_surface,road_length_total_km,road_length_rank,wkp,point1_latitude,point1_longitude,polygon_fill_color_value,polygon_line_color_hex,polygon_line_width_m,polygon_extrude_elevation_m,path_width_m,path_color_value,path_color_hex,point_radius_m,point_fill_color_value,point_line_color_value,point_fill_color_hex,point_line_color_hex,point_line_width_m,tooltip_html
road_7742027,path,Road centreline,hamilton_road_path,Road centreline,,,,sealed,0.2569614195212821,853,@EAAcvifmI`b|}fA`@n@bBzC|MhRlBbCpA|@tCbBfBn@dBZtBV`CPzCHxAAxEk@bKiAhIiBfDa@hFDhEJjDVvBPhC\zBl@dG|B~C`AzB^pCHlBDbECtCS,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>Road 7742027</strong><br><span>Surface: sealed</span><br><span>Length: 0.26 km</span><br><span>Length rank: 853</span></div>
road_3283340,path,Road centreline,hamilton_road_path,Road centreline,,,,sealed,0.2568747228500985,854,@EAAql{gmIjrd~fA{Ia@_OsAoEJuDjAkFfEqAp@y@d@sDdAgMlDeL`DaT`GmU`H}Ah@cBj@q@D{@FiCCmBGmBZqOlE,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>Road 3283340</strong><br><span>Surface: sealed</span><br><span>Length: 0.26 km</span><br><span>Length rank: 854</span></div>
road_7742402,path,Road centreline,hamilton_road_path,EASBY WAY,,,,sealed,0.2559349498932926,855,@EAAqjzfmIflj}fAwSlAs]pBgRfAeWRaDeAyDoGaDyOmGeMI?aHi@gG^qGV,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>EASBY WAY</strong><br><span>Surface: sealed</span><br><span>Length: 0.26 km</span><br><span>Length rank: 855</span></div>
road_3314336,path,Road centreline,hamilton_road_path,DARLEY STREET,,,,sealed,0.2553939642027039,856,@EAAowghmIhoo`gAtfAfN~ASz@[`AeB~YaiA,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>DARLEY STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.26 km</span><br><span>Length rank: 856</span></div>
road_3283422,path,Road centreline,hamilton_road_path,RAUNGAWARI DRIVE,,,,sealed,0.2544452523491723,857,@EAAgvgimIfox~fAr@pGb@nGc@zEWxCsAxC{BlCcEdC{N`Fgf@tNoJnCqB^qDDuEY}Ek@gSqI,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>RAUNGAWARI DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 857</span></div>
road_3283157,path,Road centreline,hamilton_road_path,TISDALL STREET,,,,sealed,0.254112884256343,858,@EAA}myimIx~wagAzHuMbBsChGcI`JuLbk@qm@dYsZ,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>TISDALL STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 858</span></div>
road_3283028,path,Road centreline,hamilton_road_path,WEST STREET,,,,sealed,0.2534749651394345,859,@EAAmk}gmI~elagApEjB|CTbD@jGi@tqCob@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>WEST STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 859</span></div>
road_3258255,path,Road centreline,hamilton_road_path,MILBROOK PLACE,,,,sealed,0.2529951892194695,860,@EAAgvvimIxp{~fAeKnG{GpCkFrBgEfAcFe@qE}A_DeC}C_BmDqAmDu@{Cg@sDOkGBgHl@yDx@kDf@qJp@uFFiGCkHa@iQ{B,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>MILBROOK PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 860</span></div>
road_3283158,path,Road centreline,hamilton_road_path,KNOX STREET,,,,sealed,0.2526975425073192,861,@EAAcunimIpwsagAcmCyuA,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>KNOX STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 861</span></div>
road_7742397,path,Road centreline,hamilton_road_path,Road centreline,,,,sealed,0.2524542602134471,862,@EAAmvhfmIvai_gA~KrQ~S~OnFtDvIdFlR|IzUdJjTbHtFnFzBzF,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>Road 7742397</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 862</span></div>
road_3283274,path,Road centreline,hamilton_road_path,BURN-MURDOCH STREET,,,,sealed,0.2523569749676803,863,@EAAayqgmIdrw~fAa|Alo@ww@j\,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>BURN-MURDOCH STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 863</span></div>
road_7742420,path,Road centreline,hamilton_road_path,TE RAPA ACCESS ROAD,,,,sealed,0.2523527806238158,864,@EAAszdemI`}b}fAwDlSi@tBk@dBeAfEs@fDa@zCWbCSdCWbEItD@nCDjFRjDZdEp@xExGx]x@bFMpF,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>TE RAPA ACCESS ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 864</span></div>
road_3283384,path,Road centreline,hamilton_road_path,KENSINGTON PLACE,,,,sealed,0.2516482196406507,865,@EAAortimI~~w_gAlXdWbCzBhDvAzCn@jt@|JhDFhCYdD_A`BqApLka@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>KENSINGTON PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 865</span></div>
road_3283171,path,Road centreline,hamilton_road_path,UNION STREET,,,,sealed,0.2516467045753416,866,@EAAiomimIvuw`gAspA~|B,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>UNION STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 866</span></div>
road_3258099,path,Road centreline,hamilton_road_path,HOOD STREET,,,,sealed,0.2513630100613972,867,@EAAahmimIxgragA}u@q`@eKmFkFmCsbAag@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>HOOD STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 867</span></div>
road_3283346,path,Road centreline,hamilton_road_path,STROWAN AVENUE,,,,sealed,0.2513448422966652,868,@EAAewuhmIzsd`gAijDcf@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>STROWAN AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 868</span></div>
road_3283299,path,Road centreline,hamilton_road_path,GROSVENOR GARDENS,,,,sealed,0.2511944551084016,869,@EAA_|mgmInzj~fAdFmC~G{EtZm^X{@uDeIqAsCmBqA_CSiCXyArBgBhDwN`YkBlBqDrCaFzC,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>GROSVENOR GARDENS</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 869</span></div>
road_3283396,path,Road centreline,hamilton_road_path,RUTLAND STREET,,,,sealed,0.2510930516220859,870,@EAAmqpjmIxvs_gA~Z~MbIfCfj@jM|DxC`BbEF|BS`C}Rbk@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>RUTLAND STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 870</span></div>
road_3283319,path,Road centreline,hamilton_road_path,MIERS GLADE,,,,sealed,0.2507742979488954,871,@EAA}dahmIz}v}fAa`@aK}HwBeIoAkH}@gIaAcJ_AaN_@oPGiRl@wOdAyFRcDC{De@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>MIERS GLADE</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 871</span></div>
road_3283114,path,Road centreline,hamilton_road_path,MCKAIN PLACE,,,,sealed,0.2500727706790892,872,@EAAaksjmI`vccgAlFm@bFsB|GkHpDgHhD{LdEma@XkCr@wBhAwBbBqAxCs@zl@n@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>MCKAIN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 872</span></div>
road_3283248,path,Road centreline,hamilton_road_path,MAINSTREET PLACE,,,,sealed,0.2495700062913987,873,@EAA}u~fmI~it_gAcwAzvAgEdG_B`D{@zDJ~E,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>MAINSTREET PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 873</span></div>
road_3283165,path,Road centreline,hamilton_road_path,OPOIA ROAD,,,,sealed,0.2493172137211255,874,@EAAuqtimI~{gagAn_Cm_B,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>OPOIA ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 874</span></div>
road_3257970,path,Road centreline,hamilton_road_path,TIRONUI TERRACE,,,,sealed,0.2492780903059355,875,@EAAerlfmIzkpagAkAzKUlI`@xJzAzKf@dE~BhGzFpKtCvDz@bBbAdDXjDLxP_@xDKhEdArB`FbD,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>TIRONUI TERRACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 875</span></div>
road_3283241,path,Road centreline,hamilton_road_path,CARDRONA ROAD,,,,sealed,0.2489476909777434,876,@EAAormhmIfdn`gArIgAxG{@nMaCbHeCtmAuqA,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>CARDRONA ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 876</span></div>
road_3283357,path,Road centreline,hamilton_road_path,BLAKE STREET,,,,sealed,0.2488645937085472,877,@EAAu~cjmIxi~_gArMov@|@_CnIgU|V_s@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>BLAKE STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 877</span></div>
road_3283155,path,Road centreline,hamilton_road_path,RADNOR STREET,,,,sealed,0.2488349650110361,878,@EAA}`yimInkwagAbGvCzdClmA,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>RADNOR STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 878</span></div>
road_6064545,path,Road centreline,hamilton_road_path,NORTHBROOK GLEN,,,,sealed,0.2488304163908659,879,@EAAapbgmIxam}fApAtHvCvUtCvV|BzIzD|K|GxJfIbHjG~D~M`IpFlC,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>NORTHBROOK GLEN</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 879</span></div>
road_3283207,path,Road centreline,hamilton_road_path,BEVERLEY CRESCENT,,,,sealed,0.2479616869061644,880,@EAA{thlmId_fbgAxk@|HrBNdDEh@M|A_@p@c@p@e@nAaBx@cCr@uCpL{f@fJg`@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>BEVERLEY CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 880</span></div>
road_3283024,path,Road centreline,hamilton_road_path,CHARLIES WAY,,,,sealed,0.2468306310493269,881,@EAAo_ygmIjsbbgAeTdDgqCrb@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>CHARLIES WAY</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 881</span></div>
road_3283192,path,Road centreline,hamilton_road_path,Road centreline,,,,sealed,0.2464524694861258,882,@EAAmlhkmIf}kagArk@fc@bFxCdFpAxFRbHYdQkCxR_DxQmEtLcCt@O,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>Road 3283192</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 882</span></div>
road_3283023,path,Road centreline,hamilton_road_path,CAREW STREET,,,,sealed,0.2464368536481465,883,@EAAibqfmIfijagAmCeDqDcEqEmDwl@oa@wDoBcEu@qk@}KkUcE,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>CAREW STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 883</span></div>
road_3283289,path,Road centreline,hamilton_road_path,CYPRESS CRESCENT,,,,sealed,0.245895080226505,884,@EAAea{fmIlir~fA}L^{o@iEihAmJkE`BiAnBSlHjAdH,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>CYPRESS CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 884</span></div>
road_3283205,path,Road centreline,hamilton_road_path,CHELMSFORD STREET,,,,sealed,0.2452778667484086,885,@EAAcgjlmIviiagAgElAaDn@gGbB{DdCqLhMoAhAiAx@eB`AwIdE_[bO_FjBiElAsPxEyCjA_Av@e@z@IjAJjA^nAl@|Ap@nA,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>CHELMSFORD STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 885</span></div>
road_3258228,path,Road centreline,hamilton_road_path,EMERALD PLACE,,,,sealed,0.2452716865303173,886,@EAAihzhmIxxm_gAqI|G{DvAmFz@kCFuEa@oY_E_OyBw{@uLgSwC}Ba@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>EMERALD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 886</span></div>
road_3283416,path,Road centreline,hamilton_road_path,CHESTERFIELD PLACE,,,,sealed,0.2452691195271102,887,@EAAgrqhmIpc|}fAq@lHy@|S\rHzCSfEExq@`BvVLr[z@vG?,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>CHESTERFIELD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 887</span></div>
road_3283077,path,Road centreline,hamilton_road_path,RICHMOND STREET,,,,sealed,0.2452035409066044,888,@EAAs}lhmIljy`gAFyAe@eBiLcViPc]ke@waA,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>RICHMOND STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.25 km</span><br><span>Length rank: 888</span></div>
road_3314029,path,Road centreline,hamilton_road_path,Road centreline,,,,sealed,0.2446773426473033,889,@EAAwfkhmIfdsagAhV{e@r@kD_A{ByBmBwH}CkBUaEr@kErCgCdFiEpJEtH~DhHdJdL,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>Road 3314029</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 889</span></div>
road_3283323,path,Road centreline,hamilton_road_path,BRAMBER STREET,,,,sealed,0.2444720798252306,890,@EAAut{fmI~ms}fAc^oPyCy@eBu@uMwFmDgD{AoDKgB?_BnCaJfAoDZaFK{Ek@qFa@{F{@gHy@uI,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>BRAMBER STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 890</span></div>
road_8328181,path,Road centreline,hamilton_road_path,TEKAPO ROAD,,,,sealed,0.244305116938213,891,@EAA{ucfmIbh~_gAe}@le@_SdJ{Gd@yLkFkKyLwEwFiEiF,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>TEKAPO ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 891</span></div>
road_3283107,path,Road centreline,hamilton_road_path,RICHAN STREET,,,,sealed,0.2442499957288364,892,@EAAgpvimI~pfcgAhjAat@r@gAl@{BpCmDn[ge@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>RICHAN STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 892</span></div>
road_3283014,path,Road centreline,hamilton_road_path,LIMOUSIN PLACE,,,,sealed,0.2436026272691997,893,@EAAktwemI`waagAjs@tfAvD|DbC~BfEbBlHbCfIx@lEZ|Fa@xGiA,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>LIMOUSIN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 893</span></div>
road_3283417,path,Road centreline,hamilton_road_path,HORSHAM DOWNS ROAD,,,,sealed,0.2417946109629697,894,@EAA{zyhmI|y{}fAyKxh@}AtLsGjb@_EdWa@pQ,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>HORSHAM DOWNS ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 894</span></div>
road_3283413,path,Road centreline,hamilton_road_path,HOLFORD PLACE,,,,sealed,0.2415489914941108,895,@EAAmpkimI|~z}fAmnAbNec@zD{CXsExA{BhB}BdDMrCNpEbBvH,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>HOLFORD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 895</span></div>
road_3283159,path,Road centreline,hamilton_road_path,COATES STREET,,,,sealed,0.2413523470841914,896,@EAA{dljmIfgvagAlcDzd@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>COATES STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 896</span></div>
road_3283164,path,Road centreline,hamilton_road_path,BARTON STREET,,,,sealed,0.2413198293125808,897,@EAAgecimIltcagAicBbmB,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>BARTON STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 897</span></div>
road_8328204,path,Road centreline,hamilton_road_path,Road centreline,,,,unmetalled,0.2410703797239514,898,@EAAuiqimIbqi}fAmR`JqZnKgZlKaMtDsPfEiK`BcGfAkB|@iCdDqMmB,,,,,,,28,#734a12cc,#734a12cc,,,,,,,<div><strong>Road 8328204</strong><br><span>Surface: unmetalled</span><br><span>Length: 0.24 km</span><br><span>Length rank: 898</span></div>
road_3283236,path,Road centreline,hamilton_road_path,RAWENE STREET,,,,sealed,0.2409685099350044,899,@EAAs}`gmIllt`gAdeBwkB,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>RAWENE STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 899</span></div>
road_7742427,path,Road centreline,hamilton_road_path,MIHARO CRESCENT,,,,sealed,0.2408957031314168,900,@EAA{s{fmIpdd}fAxCcEvAoCjAqCt@aDViD@iEk@mH{A}Oi@}Fa@cCc@mAm@{@_Am@{@_@eB[mBIqM^_[hAkQf@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>MIHARO CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 900</span></div>
road_3283168,path,Road centreline,hamilton_road_path,CLIFTON ROAD,,,,sealed,0.2408636478486256,901,@EAAoudimIrn}`gA`cB}lB,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>CLIFTON ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 901</span></div>
road_3283390,path,Road centreline,hamilton_road_path,ROSSITER PLACE,,,,sealed,0.2405683713252449,902,@EAAgfcimIlse_gAtMgf@pCmCrDO|t@hKfIf@lSWdR_@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>ROSSITER PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 902</span></div>
road_3283282,path,Road centreline,hamilton_road_path,RIVERSIDE LANE,,,,sealed,0.2401894594534857,903,@EAAausfmIfy_~fArCsBzByDnKi\n@eDRyCk@kBsDaCkd@aLaE_EwDsF{EqHuD_FkBqB,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>RIVERSIDE LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 903</span></div>
road_3283230,path,Road centreline,hamilton_road_path,PENNEY GREEN,,,,sealed,0.2401406128751139,904,@EAAqosfmIrji`gAfI`FrEtAlHlAlDrBdDvCtCrFpD|H~A`EvDlGfCbCtApAnBv@rCh@pNtBxDh@tBx@dBhBrEtDfBfA~BlAjC`AdBl@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>PENNEY GREEN</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 904</span></div>
road_3314423,path,Road centreline,hamilton_road_path,MATIPO CRESCENT,,,,sealed,0.239644206130199,905,@EAAkoegmIxpv~fAa]rc@g@jAEpAJzAn@xA~ArAnBj@fuApY,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>MATIPO CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 905</span></div>
road_3283431,path,Road centreline,hamilton_road_path,PORTOBELLO WAY,,,,sealed,0.2395694789919824,906,@EAAq~kimI|mc~fABfFWjJw@rDc@`Dk@`ByAhEsCbFuCzEgGbHyDnEmBpCaA`FaBpI{@`EiAdGg@|ERfDpB|C|ArB,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>PORTOBELLO WAY</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 906</span></div>
road_3283163,path,Road centreline,hamilton_road_path,NISBET STREET,,,,sealed,0.2394439370006316,907,@EAAufbimIzmmagAkhCgnA,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>NISBET STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 907</span></div>
road_3283287,path,Road centreline,hamilton_road_path,CATTANACH STREET,,,,sealed,0.2393946180862683,908,@EAA}dxgmIhr|~fAdCo@xKmDjGuBhuB_|@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>CATTANACH STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 908</span></div>
road_3283068,path,Road centreline,hamilton_road_path,WATERLOO STREET,,,,sealed,0.238859865967292,909,@EAAoqfhmIdroagA~NcLt]cVnjA}w@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>WATERLOO STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 909</span></div>
road_3314382,path,Road centreline,hamilton_road_path,AVALON DRIVE,,,,sealed,0.2387880239594585,910,@EAAcbyfmIddg`gAPaEz@gC|AyBzBiBtCoAdDw@hAIfBOrDBnD^bD|@nCtArBlBvA|BTz@\lALlCWlC{@fC}AxB{BfBsCpAgDv@oDXuDCoD_@a@M_Co@oCwAuBkBuA}Bs@iCIyA,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>AVALON DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 910</span></div>
road_3283095,path,Road centreline,hamilton_road_path,ALOMA WAY,,,,sealed,0.2383709512203244,911,@EAA{}ximIvk~cgAcCsCgB{CyOo[gCmIQyAWoBuAcGmJuRqBiCwDgCuV}LsAkAs@mAk@gB,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>ALOMA WAY</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 911</span></div>
road_3283231,path,Road centreline,hamilton_road_path,LUGTON STREET,,,,sealed,0.2378796532569079,912,@EAA_{qfmIdhc`gAmF~DmBhC{OxXu]ln@WfBJnBjAdJfDjR,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>LUGTON STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 912</span></div>
road_3282999,path,Road centreline,hamilton_road_path,WICKHAM STREET,,,,sealed,0.2376716064695429,913,@EAAikzgmItspbgAqYgeAaU{x@,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>WICKHAM STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 913</span></div>
road_3314258,path,Road centreline,hamilton_road_path,FINCHLEY PLACE,,,,sealed,0.2376588683012386,914,@EAA_yxjmIhr_agArY|C`NjB|QpC`F`AxEj@dL`BpIrAxGZdDm@lBsA`A{Ah@}Ar@wETwHcAkM,,,,,,,28,#1464a5cc,#1464a5cc,,,,,,,<div><strong>FINCHLEY PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 914</span></div>
road_3283099,path,Road centreline,hamilton_road_path,MINIFIE AVENUE,,,,sealed,0.2372320963869667,915,@EAAic{hmIffacgA{u@}`@mnAsm@,,,,,,,27,#1464a5cc,#1464a5cc,,,,,,,<div><strong>MINIFIE AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 915</span></div>
road_8328199,path,Road centreline,hamilton_road_path,BROOKVIEW COURT,,,,sealed,0.2370566367034162,916,@EAAwcvhmIvys~fAia@\{Gc@IA}Lw@_KkBGAwIqBcJkBkPkCeAMwLsAq_@iEqDQ,,,,,,,27,#1464a5cc,#1464a5cc,,,,,,,<div><strong>BROOKVIEW COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 916</span></div>
road_3283419,path,Road centreline,hamilton_road_path,LAVENHAM PLACE,,,,sealed,0.2368682705051844,917,@EAAyhuhmI~zy}fAbYe@lHc@zRuBhEsBvA{Cz@{\x@qHjBoWl@_L,,,,,,,27,#1464a5cc,#1464a5cc,,,,,,,<div><strong>LAVENHAM PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 917</span></div>
road_3283170,path,Road centreline,hamilton_road_path,HARDLEY STREET,,,,sealed,0.2360697387213804,918,@EAAy}`imItjz`gAnEuEvJcKzkAs|@dOkQ,,,,,,,27,#1464a5cc,#1464a5cc,,,,,,,<div><strong>HARDLEY STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 918</span></div>
road_3314032,path,Road centreline,hamilton_road_path,WALKER TERRACE,,,,sealed,0.2357115897833206,919,@EAAykjgmIdgkagAXfCo@bCkEzHy@lCg@dBQrBKfDlBng@]lCcAjBcD|CeEhBgi@|H,,,,,,,27,#1464a5cc,#1464a5cc,,,,,,,<div><strong>WALKER TERRACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 919</span></div>
road_8326469,path,Road centreline,hamilton_road_path,COBHAM DRIVE,,,,sealed,0.2353986086401888,920,@EAAaiokmI~vfbgAjnC|bA,,,,,,,27,#1464a5cc,#1464a5cc,,,,,,,<div><strong>COBHAM DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 920</span></div>
road_6064304,path,Road centreline,hamilton_road_path,KENNEDY LANE,,,,sealed,0.235189579283572,921,@EAAscmjmIveaagAjSe@dANbAb@Zp@V~B~C`q@tDfD`IlA~p@zI,,,,,,,27,#1464a5cc,#1464a5cc,,,,,,,<div><strong>KENNEDY LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.24 km</span><br><span>Length rank: 921</span></div>
