geometry_id,layer_type,road_feature_id,road_surface,road_name,road_length_total_km,road_length_rank,path_width_m,path_color_value,path_color_hex,wkp,tooltip_html
road_3258063,path,3258063,sealed,LONDON STREET,0.5894533887501344,335,36,#1464a5cc,#1464a5cc,@EAAgu|hmIhjgagA}hCwlA}l@_ZcWcLqfAci@sl@kYyIgE_Bu@,<div><strong>LONDON STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.59 km</span><br><span>Length rank: 335</span></div>
road_3258038,path,3258038,sealed,URLICH AVENUE,0.5880509687332209,336,36,#1464a5cc,#1464a5cc,@EAAkjkimIrkdcgA{E`@ka@fDcPtAma@hD{DDyCWkFs@aFsAwGoCwDiD_DiDwAgCePef@_@eB_@cDU_FQoGFsH^yBjJ{ZRcC@cCQgCu@}BsAcCwAuBo`Ast@,<div><strong>URLICH AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.59 km</span><br><span>Length rank: 336</span></div>
road_3258224,path,3258224,sealed,HOOKER AVENUE,0.5879341088355146,337,36,#1464a5cc,#1464a5cc,@EAAuplimIp`}~fAo[b`@qF~EuFrCgh@tS_KfDsCvC{c@bj@sB`UkAdEkCbEeGbGyK`F}HlD_C|BwAnCoAhHsA`O?jDdApF|CrOXdEEnDs@lS,<div><strong>HOOKER AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.59 km</span><br><span>Length rank: 337</span></div>
road_3258020,path,3258020,sealed,YVONNE STREET,0.5852145176761888,338,36,#1464a5cc,#1464a5cc,@EAA_a|hmIdvbcgApwA|s@h[bP~G|C~B~@bC^jDLdHw@|yBs]hcB_X,<div><strong>YVONNE STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.59 km</span><br><span>Length rank: 338</span></div>
road_3234575,path,3234575,sealed,SUNNYHILLS AVENUE,0.5850037983287228,339,36,#1464a5cc,#1464a5cc,@EAAk}`jmIlevcgAdnAi[HChPwEvI_BtEMvF^`Ex@pUnHbYnJbHxBrJvBpt@|HpInBnEfDfEjG`@xCVdUn@pHh@`DrIfRHpCEhCs@`GmA`F,<div><strong>SUNNYHILLS AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.59 km</span><br><span>Length rank: 339</span></div>
road_3258182,path,3258182,sealed,WAIRERE DRIVE,0.5846129049365443,340,36,#1464a5cc,#1464a5cc,@EAAytwgmIprq~fAiJuIgHwGyHiGi\yUoU{NwVwLoIuDaJ}DAAICi^{K}M_DeRcDsm@aIkh@uFcf@gEee@eD,<div><strong>WAIRERE DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.58 km</span><br><span>Length rank: 340</span></div>
road_7741582,path,7741582,sealed,,0.5825017234760156,341,36,#1464a5cc,#1464a5cc,@EAAywzdmIh_o|fA|@iBx@cBp@wA`@aB\yD?qLMcf@UaF]{Ee@_FkHq^iLgi@uG_Zkg@g~B,<div><strong>Road 7741582</strong><br><span>Surface: sealed</span><br><span>Length: 0.58 km</span><br><span>Length rank: 341</span></div>
road_7742021,path,7742021,sealed,TE KOWHAI ROAD,0.5805020936663776,342,36,#1464a5cc,#1464a5cc,@EAAwubemIp`p~fAnDiCbIqEfHsCfF{@|KwAjY{@ha@SZ?~mFVl^aBnXuD,<div><strong>TE KOWHAI ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.58 km</span><br><span>Length rank: 342</span></div>
road_3258104,path,3258104,unmetalled,,0.5784456759256696,343,36,#734a12cc,#734a12cc,@EAAoxtkmInhaagA{BNkCFoBE_Cc@wCiAuz@wb@uyF_uC,<div><strong>Road 3258104</strong><br><span>Surface: unmetalled</span><br><span>Length: 0.58 km</span><br><span>Length rank: 343</span></div>
road_3258001,path,3258001,sealed,RUSSLEIGH DRIVE,0.5776996785336541,344,36,#1464a5cc,#1464a5cc,@EAAsgdgmIj{nagAfRxn@hF|Qb`@jtAzBxCxEpBzGr@dEa@lSgEzBiCRiDch@ukB,<div><strong>RUSSLEIGH DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.58 km</span><br><span>Length rank: 344</span></div>
road_3258023,path,3258023,sealed,TAWA STREET,0.5770350994877611,345,36,#1464a5cc,#1464a5cc,@EAAufxhmIdpybgAkFcDmT}MeVaOcTmMiEcB}Dy@wF]{x@JqHIoIwAcf@sJcKqCyCqAe`@yWmHcFqFiCmf@}QgB}Bc@uB`BcL`@eBj@iC,<div><strong>TAWA STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.58 km</span><br><span>Length rank: 345</span></div>
road_3258134,path,3258134,sealed,MITCHAM AVENUE,0.5763571454794989,346,36,#1464a5cc,#1464a5cc,@EAAqlngmIxxi`gAyGjCoHtAgY~BiGz@cFbBsl@fWa~@v`@]n@eAb@qBv@_WhKwG|CeFrEqD~Ey@nCy@xBsDxJwEfKcO~PqIrJ{^`b@,<div><strong>MITCHAM AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.58 km</span><br><span>Length rank: 346</span></div>
road_3234661,path,3234661,sealed,CLEMENTS CRESCENT,0.5760003858162543,347,36,#1464a5cc,#1464a5cc,@EAAmwhhmIhk|~fA_IiMkCiBcFeAw`A}Ps_@oGqCe@k_Cs`@aBYuTsDmEm@wGAyJ`@kK|AuF|A}FtCmFjD}EvFqDtHyAvF,<div><strong>CLEMENTS CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.58 km</span><br><span>Length rank: 347</span></div>
road_3265108,path,3265108,sealed,PALMERSTON STREET,0.5755166655651412,348,36,#1464a5cc,#1464a5cc,@EAAietimIppyagArI|D`JdDbV~Gza@pLp@RrA^bJfClAZ|HzBhCt@f[zIpfAlZxDhA|n@vQfPvE`z@zUlGhBjCXlKx@,<div><strong>PALMERSTON STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.58 km</span><br><span>Length rank: 348</span></div>
road_3258231,path,3258231,sealed,HENDON ROAD,0.5740722384451462,349,36,#1464a5cc,#1464a5cc,@EAAku}jmInb_`gAlaBbZpuFfcArDd@tXhGtBjAt@lA,<div><strong>HENDON ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.57 km</span><br><span>Length rank: 349</span></div>
road_3258108,path,3258108,sealed,HELENA ROAD,0.5738652357784435,350,36,#1464a5cc,#1464a5cc,@EAAgsbkmIpknagAcz@lVkMdIccCztAeOnIcIdHgC`FaAxBk@bDUzELfBd@fDbRhw@,<div><strong>HELENA ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.57 km</span><br><span>Length rank: 350</span></div>
road_3258136,path,3258136,sealed,ODLIN CRESCENT,0.5738221470578001,351,36,#1464a5cc,#1464a5cc,@EAA_plfmIxze`gAzCrQ|@|Fn@fDdAfC|S`UfAfCRfCiAzBqEzCim@h\uQfL_T|RyGfJyJfP{H|NoFpIiChDsGnIsMxOe`@ba@,<div><strong>ODLIN CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.57 km</span><br><span>Length rank: 351</span></div>
road_3257982,path,3257982,sealed,RANUI STREET,0.5717815474200691,352,36,#1464a5cc,#1464a5cc,@EAAepggmIfi`agAeb@hVuG|DeEtCaBlBaAtBk@tCFjBZnBx@bC|A|Bt[tZjp@`}@hKdKdk@th@lCpCnCtExObm@,<div><strong>RANUI STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.57 km</span><br><span>Length rank: 352</span></div>
road_3258185,path,3258185,sealed,DIOMEDE GLADE,0.5717072228454678,353,36,#1464a5cc,#1464a5cc,@EAAe|tgmI|ct}fA?`Br@jChClDrHjEtJdE|HbCzGbAfFBrDc@xFoBfJgFdK{CxGe@|G@JaArAyJrAyFv@}BtBiDdDeFrA}C^iC_@yDwBoEgEsFuLqJaHcFyEaCaCy@iEWgGfA_EtBgFfE{ClDaCtE}BpDkFhHqEpEqExEmH~EcIdIkAzCA`C,<div><strong>DIOMEDE GLADE</strong><br><span>Surface: sealed</span><br><span>Length: 0.57 km</span><br><span>Length rank: 353</span></div>
road_6064039,path,6064039,sealed,ROGER KAUI PLACE,0.5714822925141365,354,36,#1464a5cc,#1464a5cc,@EAAkjqemIjvv~fAbMtDtFtBdK`BlGDtGk@hWoDhp@cLnh@}JhLqChJeD|XoNnlBgkAvEyBpM{A,<div><strong>ROGER KAUI PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.57 km</span><br><span>Length rank: 354</span></div>
road_3234649,path,3234649,sealed,NORTHOLT ROAD,0.5701447496017069,355,36,#1464a5cc,#1464a5cc,@EAAcmrjmIv|c`gAeAPyADeEm@crJaeB,<div><strong>NORTHOLT ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.57 km</span><br><span>Length rank: 355</span></div>
road_3283118,path,3283118,sealed,NORRIE STREET,0.5670161182296296,356,36,#1464a5cc,#1464a5cc,@EAAclgjmIbg{bgAxFEvDi@fDsAjCeBhEyEtKeOlBaE?kIcDuGoDkCe{Ako@o\bd@}@hDWjCThCz@lCtArBbB~AfdAdj@tD|@`EZ,<div><strong>NORRIE STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.57 km</span><br><span>Length rank: 356</span></div>
road_3283437,path,3283437,sealed,SIRIUS CRESCENT,0.5664756684432781,357,36,#1464a5cc,#1464a5cc,@EAA_enhmIbkm}fA_Cl@aj@nFuRjBw_@fCkRt@gL^wNf@{CCqDi@gEsAcCcC{B_DgGwKuCuDeD{CwAyAqA_Ca@oBJoAn@_DrBwBbEcC~IgB`a@uGtEy@fRkEtFuBxD}CbFiJzCgGbJwQ,<div><strong>SIRIUS CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.57 km</span><br><span>Length rank: 357</span></div>
road_3258132,path,3258132,sealed,SUNNYSIDE ROAD,0.5646829541759155,358,36,#1464a5cc,#1464a5cc,@EAAawzfmI`ml`gA|FvCj`B~x@be@`VjXlMjXpHjIfDhS`K~d@tU`|@lc@,<div><strong>SUNNYSIDE ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 358</span></div>
road_3234593,path,3234593,sealed,THACKERAY STREET,0.5637430872935119,359,36,#1464a5cc,#1464a5cc,@EAAwnmimIznragAnEjHhClBpC`A|GdBdR`FlqAz^xExBhMxInIm@tBPlCh@dKhDvF~AxA`@rIbCr`AfX`TbG`SrFdOrEtPhE`EbArCh@,<div><strong>THACKERAY STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 359</span></div>
road_3258241,path,3258241,sealed,PULHAM CRESCENT,0.5635873167795701,360,36,#1464a5cc,#1464a5cc,@EAAwzshmIn|z~fAaOtd@[jBExAT~A|@rBbBzAvCdB`RjDliAfRplB`\nF\pGNzHe@xH}A|u@{YpD}A,<div><strong>PULHAM CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 360</span></div>
road_3258037,path,3258037,sealed,TOMIN ROAD,0.5624199977278362,361,36,#1464a5cc,#1464a5cc,@EAAwhuimIdxccgAbAnBpAnBv_@nYtl@`d@pDlBtmBzq@tIrDtBhAlE~CxnAfaA,<div><strong>TOMIN ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 361</span></div>
road_3252585,path,3252585,sealed,EDINBURGH ROAD,0.5620000304244364,362,36,#1464a5cc,#1464a5cc,@EAAynckmIn}wagAec@qLoSmFuHuBsHiDqI{Daf@}YsEiCiE_BcGuBoGyAgGs@{Ha@uQF_s@rJguB`[,<div><strong>EDINBURGH ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 362</span></div>
road_3265111,path,3265111,sealed,TE WETINI DRIVE,0.5608946031256137,363,36,#1464a5cc,#1464a5cc,@EAAkfcfmI`zk_gA`b@pLbDfA|HjCx\xPv`@|XlYd\pRl_@`i@diAjLtOxH|GfRzJ,<div><strong>TE WETINI DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 363</span></div>
road_3258245,path,3258245,sealed,STONELEIGH DRIVE,0.5599607887839583,364,36,#1464a5cc,#1464a5cc,@EAAuw~imI|ez~fAlK|AfEj@zCRvCIrHk@pG}ArCQhEKlc@jEzBh@~AfB`@lBcGb_@yB~MsCjI{CtH[h@aCpEgGnNuGf[gI~ReCxEoCvE{MfOuA`Bu@jAo@`BIzADpCnG|ItBvCfF~Ep@l@,<div><strong>STONELEIGH DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 364</span></div>
road_3234587,path,3234587,sealed,HILLSBOROUGH TERRACE,0.5588169167470578,365,36,#1464a5cc,#1464a5cc,@EAA}myimIx~wagApApJxGrf@|@fH`ApElBbHhBrEdCdGtFzIxZbe@tPdVlNbSvG~HlAxAfJ~H~KtHhHdExIhEzRnIfK~EvHjDpJdC,<div><strong>HILLSBOROUGH TERRACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 365</span></div>
road_7742043,path,7742043,sealed,HELEN JUNE AVENUE,0.558104475298248,366,36,#1464a5cc,#1464a5cc,@EAAw}lfmIp`f}fAjH{@xEmAfHwCfEuCnGsExOqKfQuMtCwDfC_CxNySbF_GzAi@vCKpCPfCn@`NdGdd@dSlDbBhBjA|@hAp@nBv@tIzEbd@CbBk@hAyAfAeBv@_~@lG,<div><strong>HELEN JUNE AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 366</span></div>
road_3258107,path,3258107,sealed,KAKANUI AVENUE,0.5574544805605697,367,36,#1464a5cc,#1464a5cc,@EAAm}dkmIvx{agAsMb@{Fh@kgApK_JF{Hs@eHgBuG}BgCwCcEwFkt@swD,<div><strong>KAKANUI AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 367</span></div>
road_3283086,path,3283086,sealed,RESTHILL CRESCENT,0.5563316134798726,368,36,#1464a5cc,#1464a5cc,@EAAcktimIj`pcgAlRxj@\jAWhBi@vAiBpA}_@nHoEpAoqBtp@yG~A_DMsC}@y\kj@e]gm@,<div><strong>RESTHILL CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 368</span></div>
road_3265106,path,3265106,sealed,HIGH STREET,0.5560270810060245,369,36,#1464a5cc,#1464a5cc,@EAAklbhmIlbiagA^~AZrBQxBw@lAgj@jg@kKdJABsIrKwsB`wAe]xViUrLqPr@uJsB_GuD,<div><strong>HIGH STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.56 km</span><br><span>Length rank: 369</span></div>
road_3234555,path,3234555,sealed,DERBY STREET,0.5549567488687783,370,36,#1464a5cc,#1464a5cc,@EAAqwgfmIvg~`gAau@i_@k_CykA{UuLalBg`A,<div><strong>DERBY STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.55 km</span><br><span>Length rank: 370</span></div>
road_3258115,path,3258115,sealed,RUAKURA LANE,0.5527815079259696,371,35,#1464a5cc,#1464a5cc,@EAAayckmIl~|`gAJgAb[ucDlBiUbDyXfAwTbDit@v@yQ,<div><strong>RUAKURA LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.55 km</span><br><span>Length rank: 371</span></div>
road_3258007,path,3258007,sealed,WAIMARIE STREET,0.5515724703537717,372,35,#1464a5cc,#1464a5cc,@EAAwldgmIzfcagA`uCchBpeCe~AbGwD,<div><strong>WAIMARIE STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.55 km</span><br><span>Length rank: 372</span></div>
road_3265110,path,3265110,sealed,SEDDON ROAD,0.5495832777274465,373,35,#1464a5cc,#1464a5cc,@EAAw}}hmI`mnagAfD_@lD_A|DqBx\w^lSwV`CkCvB_C|AaBn@u@pmAkuAdjAisA,<div><strong>SEDDON ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.55 km</span><br><span>Length rank: 373</span></div>
road_3258183,path,3258183,sealed,ADMIRAL CRESCENT,0.5488539485686911,374,35,#1464a5cc,#1464a5cc,@EAAsyvgmIxf~}fAmC^mJ`AsTnFmJfCcIbHkExE}CpEcD`Gg@zA_CfHcBxCgQfReErFqCbE}AxBgAzAmB`DiApCWzCKbENxHMtBC~JUjF}AjK}@tCaCxHcFxJeDjHX|Eb@nDlApC`EfFbGpDhVvL,<div><strong>ADMIRAL CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.55 km</span><br><span>Length rank: 374</span></div>
road_3258071,path,3258071,sealed,PLUNKET TERRACE,0.5485255025220508,375,35,#1464a5cc,#1464a5cc,@EAAeo~imIr`ibgA`Bs@zBu@pAi@tl@au@nFcGpQy[nd@_lA`k@wzAfD}I,<div><strong>PLUNKET TERRACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.55 km</span><br><span>Length rank: 375</span></div>
road_6082139,path,6082139,sealed,KAWARIKI DRIVE,0.5480696222282682,376,35,#1464a5cc,#1464a5cc,@EAAsivemInrf`gAmw@cTqKiGwJmJcEsJ_CcNGud@AgRcCuN}C}PqAsJsI}QyGeIaRqTwJkKgIuG_FiFkAuB,<div><strong>KAWARIKI DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.55 km</span><br><span>Length rank: 376</span></div>
road_3258219,path,3258219,sealed,CARRS ROAD,0.5472998674061417,377,35,#1464a5cc,#1464a5cc,@EAAc~hjmI|xl_gAgAaBsC{BeBeAoDeAaIwAaFs@uFy@iEgAmEW}AIyDq@ex@}McRgBwAMmP}A}sA{Uai@aOwEsAq~@u\,<div><strong>CARRS ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.55 km</span><br><span>Length rank: 377</span></div>
road_3258094,path,3258094,sealed,GILLIES AVENUE,0.5443291757652853,378,35,#1464a5cc,#1464a5cc,@EAAmmgjmI~wu`gAdAjaAfqBbd@~NrAz`DbL,<div><strong>GILLIES AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 378</span></div>
road_3258117,path,3258117,sealed,SHERIDAN STREET,0.5441840028476803,379,35,#1464a5cc,#1464a5cc,@EAAqwblmI~hoagAlb@yb@d@{@XiAAoAUcAe@{@iAs@weEquBkDsAsDu@sE]aDC_CN{BXo[zG,<div><strong>SHERIDAN STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 379</span></div>
road_3258053,path,3258053,sealed,RAWLINGS STREET,0.5441450231503,380,35,#1464a5cc,#1464a5cc,@EAAywuimIv_ubgAejBd@eL|AwGpCkMnKm@|As@nCbBhJhH~Flb@n\vt@nk@bl@ne@,<div><strong>RAWLINGS STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 380</span></div>
road_3258079,path,3258079,sealed,MEMORIAL DRIVE,0.5438102101672049,381,35,#1464a5cc,#1464a5cc,@EAAalvimIlphagAu`D~tG,<div><strong>MEMORIAL DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 381</span></div>
road_3283268,path,3283268,sealed,TUPELO STREET,0.5424172590111721,382,35,#1464a5cc,#1464a5cc,@EAAmcofmIbob~fA|YnGlXfG`B`Aj@z@l@fBDvB]|AeJzUSfAQfBVjBlAvBxC~CjWpT|GjFxR`QhNrHnJrCzJzBhHp@jGTjc@BpMhAlMhCrK~DpKvEnJzD,<div><strong>TUPELO STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 382</span></div>
road_6063767,path,6063767,sealed,TUI AVENUE,0.5405883741988105,383,35,#1464a5cc,#1464a5cc,@EAAaulgmInlz`gAjB}AhOaLhV_YlK}Pvu@g}Ap_A}qB,<div><strong>TUI AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 383</span></div>
road_7742406,path,7742406,sealed,PROBERT CRESCENT,0.5395917038769223,384,35,#1464a5cc,#1464a5cc,@EAAcmjjmIh}j_gAnc@pGlEL~Dg@fBqBdBaGhXecAdWc|@XaF]_DaDyAcd@aHwj@sIqIsAeC_@_VqD,<div><strong>PROBERT CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 384</span></div>
road_3258102,path,3258102,sealed,SOUTHSEA CRESCENT,0.5376931802585779,385,35,#1464a5cc,#1464a5cc,@EAAw_nlmIb_lagA`B|CtGdNhCpDtBlB|CvBbErBjDrAzPpIvc@hSdC|A~B|BdDhE`HnJdHdJhFvEzEhDdI~ExHjDnKzDdZzKpD~@tDj@fE\fDLvDE~DWrFWvFIdEVjCj@jEvAjZ`P,<div><strong>SOUTHSEA CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 385</span></div>
road_3258170,path,3258170,sealed,CAVERSHAM DRIVE,0.5372755912800042,386,35,#1464a5cc,#1464a5cc,@EAAylghmInxe~fAjHaVnDiLdFmMhF{JjHqMnCyGhBmG`BuFrAoIj@wG@kG]uGcAeF_BeGsAcGo@wG?yFx@sHtAgG\cA`C_HzCoKnCmKrG_Wn@gDl@wDdBwU,<div><strong>CAVERSHAM DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 386</span></div>
road_3283373,path,3283373,sealed,PAUL CRESCENT,0.5372437226653473,387,35,#1464a5cc,#1464a5cc,@EAAg~qimIx{e`gAf^_RrCiCzCmD~A}Chd@{`Ah@gDK}Cw@oCiB_Bqa@_RkEc@gDVsEl@{C|AaDnCut@x|A,<div><strong>PAUL CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 387</span></div>
road_3258222,path,3258222,sealed,RUTHERFORD STREET,0.5372424990478064,388,35,#1464a5cc,#1464a5cc,@EAAgvkimIh|e_gAn[qk@lk@afApe@oz@lKyPxbAuv@jFaE,<div><strong>RUTHERFORD STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 388</span></div>
road_3258012,path,3258012,sealed,CHURCHILL AVENUE,0.5366461695568074,389,35,#1464a5cc,#1464a5cc,@EAAk~}gmIjsw`gAqKx@wRdBiIb@kAFuGHqG_@iIeAwH{BwEoBiSmI{G}BaE_AyF{@aO_@qRpA_LpBmIrBqK~EwD|C{BnC_CfE_A|Ci@pCMnClDt`@_@lFO^{BpFa@~@uO`\g@pD`ArC,<div><strong>CHURCHILL AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 389</span></div>
road_3258021,path,3258021,sealed,PRISK STREET,0.5366048865542725,390,35,#1464a5cc,#1464a5cc,@EAAu~yhmIn_~bgAyP~p@yQvs@s@jCyDtNcB|EiAfB{NtO]^ib@fc@kDbCqEtGse@bh@iAnB}AfCqClHkBvG,<div><strong>PRISK STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 390</span></div>
road_8326481,path,8326481,sealed,GREENHILL ROAD,0.5364942830750514,391,35,#1464a5cc,#1464a5cc,@EAAmx}jmIpe{~fAw@jAAdAfBlNF`PeAjLyEvRsIpV_FtNiXxt@_y@~yB,<div><strong>GREENHILL ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.54 km</span><br><span>Length rank: 391</span></div>
road_7742017,path,7742017,sealed,LADEIRA PLACE,0.5320915850562105,392,35,#1464a5cc,#1464a5cc,@EAA_anjmIxplcgAKyE{@wCiBgCyQoN_Ew@cFCcG^oIhAyA^gEnBg`@`YqJvGs@r@q@fBk@pDm@zC_A~As@zAwBtByF`DcB~@}DbBw@f@eR`KuJjFgN|Ieh@r\qN`J_LdI{E~D,<div><strong>LADEIRA PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.53 km</span><br><span>Length rank: 392</span></div>
road_3257973,path,3257973,sealed,TWICKENHAM PLACE,0.5320493841485424,393,35,#1464a5cc,#1464a5cc,@EAA_w_fmInev`gA}CnPg@tFOnFZ`Fp@dHxC|FxCfKm@rEiDtFiE`FcGnFqBrCaAzEb@pDvA`D`EnCrQjHhIxD|DbCrRtNfKhFjLbF~JjEt[`P|NpIv@d@~IhF~MrE,<div><strong>TWICKENHAM PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.53 km</span><br><span>Length rank: 393</span></div>
road_6064274,path,6064274,sealed,ROY HILTON DRIVE,0.5316034822150566,394,35,#1464a5cc,#1464a5cc,@EAAqzhfmI`ai}fAmAxE_BnHeBfE}CtEoDvFoBtDaB~Ck@nBmApEi@xCsAdDqAtC_HpJwE~BeDnAqEd@iF^oEGaIu@}GqAmBo@cDoB_HyFmBuAiNqIk\yQ_MaEuc@wQcYgL}HuDeBwAgGyE,<div><strong>ROY HILTON DRIVE</strong><br><span>Surface: sealed</span><br><span>Length: 0.53 km</span><br><span>Length rank: 394</span></div>
road_3258131,path,3258131,sealed,WALL STREET,0.5310544258197951,395,35,#1464a5cc,#1464a5cc,@EAAkp~fmIrzu`gAbr@is@dq@ku@l`AscAzz@o~@,<div><strong>WALL STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.53 km</span><br><span>Length rank: 395</span></div>
road_3258152,path,3258152,sealed,BRAID ROAD,0.529908973850106,396,35,#1464a5cc,#1464a5cc,@EAAugdhmI|~j_gA[tDCd@KjCwAjRcAnL[nGEfCx@fC|A~BfDzBdL~FxlApj@~f@xUhWdLtkA~j@,<div><strong>BRAID ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.53 km</span><br><span>Length rank: 396</span></div>
road_3258103,path,3258103,sealed,MAY STREET,0.5284460848650314,397,35,#1464a5cc,#1464a5cc,@EAAc~fkmI|ydagAlUab@pAyFbA{N|AkCbCmBhBiAtDk@tCWlCLtl@dI~^vFhFbA~I|BjNfEbjC~_@,<div><strong>MAY STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.53 km</span><br><span>Length rank: 397</span></div>
road_3258032,path,3258032,sealed,HIBISCUS AVENUE,0.5273604293715474,398,35,#1464a5cc,#1464a5cc,@EAA}bvhmI~nnbgAqI?es@?iA?cKLih@r@iEFeFFgj@KoEsAsd@kZyn@g`@_f@{ZyPkL,<div><strong>HIBISCUS AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.53 km</span><br><span>Length rank: 398</span></div>
road_3258024,path,3258024,sealed,LORNE STREET,0.5263845211819042,399,35,#1464a5cc,#1464a5cc,@EAAgkgimIz~rbgA_VwDeYwCw_@}EuFs@}tBwWuH_AyK_AqK_AmJUuMLmo@rAa]|@{Pb@,<div><strong>LORNE STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.53 km</span><br><span>Length rank: 399</span></div>
road_7742408,path,7742408,sealed,LULU AVENUE,0.5253015354963142,400,35,#1464a5cc,#1464a5cc,@EAAqgnjmInf}~fAnFwA`ACt@FjATbKlBpV|DnAXh@RZPRRLVDT?\uHhVW`DtC`ClKrBtFz@tVtDbC^z[nFZDbYpEbr@vKx\lFvSbDza@rGtBXhBTdALdACbAMNE,<div><strong>LULU AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.53 km</span><br><span>Length rank: 400</span></div>
road_3257983,path,3257983,sealed,RATA STREET,0.5240752330073012,401,35,#1464a5cc,#1464a5cc,@EAAu~ogmInfx`gA_sEl}AowApf@uLdGiFjD,<div><strong>RATA STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.52 km</span><br><span>Length rank: 401</span></div>
road_3258199,path,3258199,sealed,DONNY AVENUE,0.5233476658553063,402,35,#1464a5cc,#1464a5cc,@EAAocxhmIdwp_gA~XrEx]pEtHfBhIrBrFjCn\pPl_Bty@dDrAhFl@lRfApi@pFhf@~E`DR,<div><strong>DONNY AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.52 km</span><br><span>Length rank: 402</span></div>
