geometry_id,layer_type,place_feature_id,place_name,place_type,territorial_authority_name,place_area_m2,place_area_km2,road_length_total_km,road_density_km_per_km2,place_road_density_rank,label_lon,label_lat,polygon_line_width_m,polygon_line_color_hex,polygon_fill_color_value,polygon_extrude_elevation_m,wkp,tooltip_html
sa2_180100,polygon,180100,Melville North,SA2,Hamilton City,688334.92,0.68833492,5.619973322378962,8.164591333502246,43,175.27979837388335,-37.809751073864305,50,#2f3437cc,8.164591333502246,612,@EAB}csimI~~sbgAqBpRHzMfAxGbF~NxElHnGnGtHlFfJnE~L|DpDjAmMxGc|@hf@vb@rc@cFrChUvTmAfFrQdQrDu@`LqGDCjBuB}Ga_@bEwBhEI~O]lB|B_@tCbBrFnJMvDbEbDaBfDO`It@LdLx@dClDu@vBcHrAThFlJ~ASz@^~@GjBgArG?|@fTbXMm@k^po@_d@`PfEsObYt`AvWvP|Fvy@rb@bf@vPnmAnl@|U{SNOld@wa@dHqD~AtB~EtGjNrEh~@dAzcCtUnf@zEnNop@vDuOw`@aEx@eD|GyWhPio@ypAyu@zBuCnV}]}HyChG}IvTm[xOGhHeKdBo]pOmOrOuByIa[cNtBuRxCcmBzPyTMqKaEc|Bi{@sIxP}Qp^bbBvn@bOfEmI^q]zAep@~AcVSuN[knAaRg~@{[aJ_BvFsUslEmn@gZoo@zEgWgeB}Qe`@cEwIv@mAzOvDv@z@jDcBxB@dCqAlAvErz@gBF_C~[d@xDoJr}@c@jE,<div><strong>Melville North</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 5.6 km</span><br><span>Road density: 8.16 km/km2</span><br><span>Area: 0.7 km2</span></div>
sa2_177500,polygon,177500,Chedworth,SA2,Hamilton City,876556.57,0.8765565699999999,7.053891449958191,8.047274632780622,44,175.28638981942595,-37.75038784361635,50,#2f3437cc,8.047274632780622,604,@EABix`imIvvz~fA_FpA}CIyVqHqMgAwLWaBe@qBgCgBk@sClAmF@_Fl@yFAaAbBaH~FuGnHyGxCe@HyBVcTrI{Ma@iW{GiCTuBOkAhAoJfAgGfCm@`Cd@rDcAfB_DnCUdA{GpAoEjCeAjHqFeAcFOgJuAoOgDgFeBuUgDym@oLaa@}DuGKmLlCiCzCkBvNqCpLsDlHELg@|@yC`BeGbAeXdBkZ`AsPDu_@w@mm@yDrP{h@qOwBkWvF}UbIcjGl_Dab@zQ}G|BoMdC_RrKvgAl{Cva@rr@vb@`Rdc@pFrIW`\sAxAEfa@`L|~Ahe@xdAzZfk@bP`wApb@vPfE`B{Hnk@cfA|Zck@rp@gmAnPc[tBaEpj@acAvp@_lA~_Amz@|^aYfNqKxFwEhtBqbBdKgIzUeRxS{PpMgi@`TsiAyOr@qp@zC}AfPyQve@yAvJfGpFj@vAoCbLiDdEuDfBuZbIcCzAe@~@|AlBFdAmNhG,<div><strong>Chedworth</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 7.1 km</span><br><span>Road density: 8.05 km/km2</span><br><span>Area: 0.9 km2</span></div>
sa2_180700,polygon,180700,Hillcrest East (Hamilton City),SA2,Hamilton City,1017168.01,1.01716801,8.134460931994305,7.9971655144702245,45,175.32192509632762,-37.7950795988721,50,#2f3437cc,7.9971655144702245,600,@EABawzkmIhjuagAcUz}@eC[ux@yKiFxScAzDcE{@agD{t@kBzCqOzW~FjBeJpV}t@hqBaCpGceAtsCbk@bUnZpJpj@jOji@pKxa@bId~At\v}Ab\na@lI`d@nHbd@uAliCoCdO}@B?bVgEnP_GbiCkbAdEwAzJsGdBaAb\i]df@ug@`IiDka@ivBgKcl@sJqj@{CcIqHwHqn@wd@mBuIeJ}]aAuDif@ijBmXgq@oByEuq@abBoEbAiVnFaSlEik@fMsCn@mRfEjMbv@gu@r[qdAxc@`[~T}G^_SbOaSdx@W`A,<div><strong>Hillcrest East (Hamilton City)</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 8.1 km</span><br><span>Road density: 8.00 km/km2</span><br><span>Area: 1.0 km2</span></div>
sa2_179201,polygon,179201,Greenhill Park,SA2,Hamilton City,2043951.56,2.04395156,15.850138489281779,7.754654659859835,46,175.3042003481358,-37.7536176657514,50,#2f3437cc,7.754654659859835,582,@EAB{|zjmIf~w~fAorMd|VqDmAafBz`C{n@vh@}p@~Ywq@rd@cg@hZ`oRbsDpKe[cjCmg@c[aGrlB_nFX{@|x@lX|a@axA`AgDzNkg@zAiFxAgFtE_PjkB``@pwBvc@nh@tK~eBl^f[pG`fAtTds@cuBnMc`@`AmC~f@myAtB_GnAiJfDkL|c@dHx]bERm@fgA_tDhr@q_CpKm^tRmp@fBaGrr@pNlW_r@kD`AwoGccAqyBs]o`JowAk{@cNaInB_IlB,<div><strong>Greenhill Park</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 15.9 km</span><br><span>Road density: 7.75 km/km2</span><br><span>Area: 2.0 km2</span></div>
sa2_180500,polygon,180500,Bader,SA2,Hamilton City,1096005.2,1.0960052,8.485363527109026,7.742083273974454,47,175.29256043069506,-37.8088677325263,50,#2f3437cc,7.742083273974454,581,@EABkxcjmI~anbgAib@Cqw@mAkKLkLnA[BwUhD_Y|GiP`GuI|EcL`L{MvUcQzVaOnOgLbIfUvk@hD~L@LfArU[vL{@pFeChF{JzJmPrLgZtPoF|DmDxD_HhKwDvIwBzHgBvCLpDxAlHyBnF{DnBuTpCuDdBA|B|@~A~LbL`A|EdVh\`G~K`FlFpDz@tf@zAbl@rHpCGzIuBfEf@xDlBhBzBtGhSzC|DxSpN~FpBjJ|AtOfBxIMhI}AbEeFxDgBnEo@zGEzG~AnMjKvGfCtGh@pRcA`G@`FhAlP`HrIqNzJgKfEuC?uDm@yBRmA~EqC~QuEfDLtEhALFrFvBdl@~F`]xKfJ`FtEtEnAzBYrCeHbHgAbHdBlCjCtHdDfEfCz@hF^rF~Bl[lCzKbD`fD_qBlDmB`}@jr@|JpGfN|JdFgElBoDZ}Bw@uHf@iC~JaDzDaGdFoDoBaOr@yFnCuAvG{@t\yOsQeQlAgFiUwTbFsCwb@sc@b|@if@lMyGqDkA_M}DgJoEuHmFoGoGyEmHcF_OgAyGI{MpBqRb@kEnJs}@e@yD~B_\fBGwEsz@pAmAAeCbByB{@kDwDw@lA{OvIw@g|AiPoH]aWa_@iQcUkMiKy_@_x@SJu^|NkqAt_@}W~JkV~SwM~Ief@`U}m@xUcQpDaHt@egAnF,<div><strong>Bader</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 8.5 km</span><br><span>Road density: 7.74 km/km2</span><br><span>Area: 1.1 km2</span></div>
sa2_177800,polygon,177800,Porritt,SA2,Hamilton City,1233895.41,1.2338954099999997,9.46091579922896,7.667518431913903,48,175.28961329403694,-37.7570474489426,50,#2f3437cc,7.667518431913903,575,@EABonbjmIzbd_gAct@~hFiEb`@{Dn\\`IE|CwKn^mPzi@h|@zOxIvF|O|P``A~dAtK`KtOrHhK|Cvm@bLfj@dKtp@lMtUdItMbJdh@hf@|g@td@xKpR~v@`\ty@l_@da@xFrb@hG~`BxUtjCn_@bFp@daC~\t|@hMxLue@dKga@hPoo@lNkPlI{JjWidApW}bAt@mLaBuIiCcHq_@qp@gJwBosBqYdD_Moq@eLkmCid@m`B}OmAaJmImi@lBsIwPgEawAqb@gk@cPydA{Z}~Aie@ga@aLyADa\rAsIVec@qFwb@aRwa@sr@wgAm{Ckb@_kA_GmJ_Ix]mY|mB,<div><strong>Porritt</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 9.5 km</span><br><span>Road density: 7.67 km/km2</span><br><span>Area: 1.2 km2</span></div>
sa2_180300,polygon,180300,Melville South,SA2,Hamilton City,989983.75,0.98998375,7.490401481084943,7.566186294557807,49,175.27824263842217,-37.8151139907713,50,#2f3437cc,7.566186294557807,567,@EABculimIhq{bgAcXL}@gTsG?kBfA_AF{@_@_BRiFmJsAUwBbHmDt@y@eCMeLaIu@gDNcD`BwDcEoJLcBsF^uCmB}B_P\iEHcEvB|G`_@kBtBEBaLpGsDt@u\xOwGz@oCtAs@xFnB`OeFnD{D`G_K`Dg@hCv@tH[|BmBnDeFfEgN}J}JqGa}@kr@mDlBafD~pBlOvAdBn@jAjAhGvSdDfClG~A|RrAbCnAh@hBErCuCxNhBfE`@RvKc@nI}A`CcBlKmH`dApu@tkA_k@lBhCeAnLhAd@hBKdAk@h@{AhA]tE^`Cm@hAF|AjB|DhA`IzH`DjAvC\zASlHv@fHu@tBJX`DzAlA`@nAm@dDqEpHmAzAmCdAg@v@r@|AfIvF~JdDzBxDGfC}@dAeC\}GAy@f@S`Ar@`DjExErBjEH`LxAvBlDp@zIoBpUnCzLMnDjBfCpGdA\|GcAzTwFxLgE`Lh@rHGtAh@]~C{CvB{W`Dw@hBb@lBnCr@`FKtBn@rJdO~OtMfCb@tBYlC_BrAcC~Bg@|B`AhPzPzF}@nBkAbFm@bECyNcdA~yBqSxTmBb|AdR~v@nJluAfQrf@fGfEl@nU|JtSbIlFg@~bJksAd`@gGt@MtzBu]jBgOtGim@zFqr@eyB}y@mDj]mqBev@eWsJk|Bm{@YfAqAbFe^aH}GxWy@dDv`@`EwDtOoNnp@of@{E{cCuUi~@eAkNsE_FuG_BuBeHpDmd@va@ON}UzSomAol@cf@wPwy@sb@wP}Fu`AwWrOcYaPgEqo@~c@l@j^,<div><strong>Melville South</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 7.5 km</span><br><span>Road density: 7.57 km/km2</span><br><span>Area: 1.0 km2</span></div>
sa2_177400,polygon,177400,Forest Lake (Hamilton City),SA2,Hamilton City,1228100.27,1.22810027,9.199001922141266,7.490432293562858,50,175.25224526504917,-37.7724006657882,50,#2f3437cc,7.490432293562858,562,@EABi~ngmIvia`gAiaBtkA}bBiaAvvAcc@on@cg@wOrKicAd\yv@vReZlHydAfWa~@zNedApPw\hFkp@xUiJnJs_@p\id@xd@aBzMjOtCrF|Cz`@`UxlAlq@fC|Bvn@n}@tRxXzeAle@jaAlc@h~@~a@zDjE``AzmApo@b{@~PtUxBlB`w@ll@pt@lk@px@`p@`k@hi@ra@o[nToWfMsR~QcYzd@ubAf^gx@bkD{vHeyCoj@s|Akp@aGgCVcPnz@ohBzh@eiAsX{OwuA_x@iF{Ayf@tZg|@tg@sGhDeI`CgExC,<div><strong>Forest Lake (Hamilton City)</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 9.2 km</span><br><span>Road density: 7.49 km/km2</span><br><span>Area: 1.2 km2</span></div>
sa2_177600,polygon,177600,Beerescourt,SA2,Hamilton City,1020124.45,1.0201244500000002,7.540846069827684,7.392084436195685,51,175.26245425535,-37.7669021818802,50,#2f3437cc,7.392084436195685,554,@EABs|dhmI~_s_gAhG|SlCnUHdJe@jL}CvRgJpViP~WaQ`ScWbUGD{jAh`AsQbQkSrRqWlYiGpL}@~HM`NcExh@qF`e@eFz[oFlUmHrV]bAcTzk@cS~e@ue@~cAS`@m\xo@_\pg@_[ba@g^l_@vf@b[cm@ds@`B|B`N~JWhA{DhB_BtACn@d@b@rC^tJ?pDhEtB^~Ca@vEqBpO_QzByAzI{BxPaBzX}DtBChB`@tAh@nC|DFbCk@pDTtDlCfBtFpAfDp@~DNzCa@nAkCtEsDp@qEoAyAZc@|RMdM^dKGxKxA~C~@bEjE~EzA`EdCfFcA|GG`AV|C|M~AXfHIdCn@mBrGvC^vBvJQhB|AxB^bCmAnFuBzChCh@dF}@xTt@rGt@zXgfApa@q{Ajn@{fCvJs\pGqG`B{Mhd@yd@r_@q\hJoJjp@yUv\iFddAqP`~@{NxdAgWdZmHxv@wRhcAe\vOsKnb@qYlH}DczCozB{x@an@_}AkhAoJsHw|A}hAmLnKiDrGwF}@{DgBaf@i_@aF_B}WwDcDuC_]OsFi@y]G,<div><strong>Beerescourt</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 7.5 km</span><br><span>Road density: 7.39 km/km2</span><br><span>Area: 1.0 km2</span></div>
sa2_178901,polygon,178901,Frankton Junction,SA2,Hamilton City,3516514.41,3.51651441,25.794318845356255,7.335194979438817,52,175.2619248885484,-37.7972465487931,50,#2f3437cc,7.335194979438817,550,@EABkylgmIla{`gAye@h\eGeJ}BcB{Co@sEZiDu@iBV}GfDuDxDsHbEmQfHkKpCoFfCcKvI}BbA{Hx@iIo@mHh@{JdC{EfCqLhAiXpGoHh@gFAaDr@mLd@aGtB_HzFiLnHaF|BcLdDqJLiGrBsPJuNhBwIMgHcBgH_@_BV}AdA{AbJuF|CyALiQiAuDB_I|@wT}Ay@_@{FgJ}AqAqGiCv@r`@vSboAqnAvJi}AbM{MnAsmBzOdGb`@qFj@wh@dEhA~GukAxJjDdUu[pCsOa_Ac_A~HylAnKohA~HiIkUmA{Hkl@~E_BgKiOdBgAiHoC|CgP~QMvFkJv@Lv@ac@fErBuBx}A}gBtLcNaoB}oAuEdG_EfFcQz]mdBhnBqdBjlB_cBxmBkOxPfl@lPdaBtPdLmL~|@scAxa@fSuG|Gn\~O_l@lp@n`AhIz|@lInmArLzSzEhk@tPpXvMhq@fTni@xO~JbBzPvAjQNdQo@tPsB|SeF~|@}a@cx@je@oOvK}LhMkJxNqCfG_FfP{BfPKvHxBb|@IzKYrc@z@jfA}A|x@nHdiIpAjdCZz\}NLotAuAu{C_DDbF\fj@m]JlHf}AcoAZvAtcBrOnf@c{@fLsOtBqOlOeBn]iHdKyOFwTl[iG|I|HxCoV|]{BtCxpAxu@iPho@d^`HpAcFXgAj|Bl{@dWrJlqBdv@lDk]dyB|y@xEc|@~Biv@z@cw@iBazDlQcCrPaBllJ_wAnHgAxbEcn@lwAgTryAyTvEq@ky@cjBiHcPqI{Q{m@asA{c@kdAklAulCyp@y{As^yv@y@qB{Ef@shCh`@qAcZ_Ao\bAob@nBeKtAaZ~wBbCzZcvDaEUzF}o@_b@mzA~FeJpBqC_gAo_@tUuUxMtIxcC{^|AtFlEo@l[yE}AwFlW{DlFw@bC|BjD`A`ED~I}@xvFcy@opActEyRgp@|]_Jj]dB~EqBfDwCxIbHxkBg_BfDuCp]_ZhN}DtBqDDEwIiGwv@o|@{CyC,<div><strong>Frankton Junction</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 25.8 km</span><br><span>Road density: 7.34 km/km2</span><br><span>Area: 3.5 km2</span></div>
sa2_176600,polygon,176600,Queenwood (Hamilton City),SA2,Hamilton City,1489449.42,1.48944942,10.742197052181908,7.212193249356469,53,175.26795199156135,-37.746701212759646,50,#2f3437cc,7.212193249356469,541,@EAB{{zhmI|kc_gAgh@`fA}Tde@}DdFfiApOhp@fJ~kBbXhNpB~lA`QbIX~Hy@lKeExgB}_AtB_BxC_EfJsTx@sBzA{AnI_BdE@jeA|@tKad@xJkZvI}S`JiQvKiQh[q`@jo@}o@tw@sc@|q@u[`UwLzp@od@hv@qc@hoBqkAbv@_c@|T_Jli@sJ`WwH`HmDdKwE|O}L~MoQ`EaH~RmQfKkG}fAsl@{UmWiZeUkY}MkeAor@qDy@iaA}Tu_Dc\sR_Hqp@zb@cZlMeYdUkh@~[yJjG{OvLce@b_@}qAfk@iuAvh@isCdg@g_AbLw}@zFcv@dCewAnAaTriAqMfi@ySzP{UdReKfIjVhQd[zDrXvGxVrJnXnPnM|MlEfGhIrOdGtQ~AlHnBvT@lPy@pJ}CrPoCrIkV`g@,<div><strong>Queenwood (Hamilton City)</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 10.7 km</span><br><span>Road density: 7.21 km/km2</span><br><span>Area: 1.5 km2</span></div>
sa2_180900,polygon,180900,Glenview,SA2,Hamilton City,894602.63,0.8946026300000001,6.384362653338932,7.1365346347561385,54,175.2883778919221,-37.8193290573513,50,#2f3437cc,7.1365346347561385,535,@EABwbejmI~pacgA_H~Hw@vJ_DzKlA`EQ|JbAlK[`AiCJs@p@`@rDdKhNxKdE^h@oDzE`DnJdAlHqHbLeCtBWdBj@vEdAzAxErBbDvDhCzAdEdHNpAs@tIfBlIa@dF`WfQ`XbU^rAHbIxAjCd@tHY~@_FzDmMvG}F`LcFrD_C`EwEbD@xAnB~Eh@bEwC~@gIGkBh@s@zABz@vBvDyB|CEjAkHxBsEfCiCxDa@fCwCvCWnBb@|@g@jFuCfBkJr@oBj@cAnDXhCrAbBjDhAvIdAfKbEpFCxA~@nBzCuFvFuBhEw@lDpEhIjOj@mI~_@vMnAeHb[uBpDiGdFcSbJbIbf@tTn@qHjNt[pNvm@m_@nHwBjs@oVzq@yUpOaF`hBqj@njAq_@nbBgi@tk@yQn~Aeg@|sC{}@`ZePjDoBbXcZnJ{k@cEBcFl@oBjA{F|@iP{P}BaA_Cf@sAbCmC~AuBXgCc@_PuMsJeOuBo@aFJoCs@c@mBv@iBzWaDzCwB\_DuAi@sHFaLi@yLfE{TvF}GbAeA]gCqGoDkB{LLqUoC{InBmDq@yAwBIaLsBkEkEyEs@aDRaAx@g@|G@dC]|@eAFgC{ByD_KeDgIwFs@}Af@w@lCeAlA{ApEqHl@eDa@oA{AmAYaDuBKgHt@mHw@{ARwC]aDkAaI{H}DiA}AkBiAGaCl@uE_@iA\i@zAeAj@iBJiAe@dAoLmBiCukA~j@adAqu@mKlHaCbBoI|AwKb@a@SiBgEtCyNDsCi@iBcCoA}RsAmG_BeDgCiGwSkAkAeBo@mOwA{KcDm[mCsF_CiF_@gC{@eDgEkCuHeBmCfAcHdHcHXsCoA{BuEuEgJaFa]yKel@_GsFwBMGuEiAgDM_RtE_FpCSlAl@xB?tDgEtC{JfKsIpNsDtJT`Jo@xCKV_J|RoDjAw@p@QxA~@|IkBrGyFfEmD|EeBpIkNvH,<div><strong>Glenview</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 6.4 km</span><br><span>Road density: 7.14 km/km2</span><br><span>Area: 0.9 km2</span></div>
sa2_181200,polygon,181200,Riverlea,SA2,Hamilton City,1739465.38,1.7394653800000002,11.962290665338259,6.876992668482001,55,175.32317456957583,-37.8057281319756,50,#2f3437cc,6.876992668482001,516,@EABccmlmI|pdbgA~BdD\`B\nYpA`E`G`ITdKx@~Fy@xCaDlCoBl@uGXwDzAg@nEnBnGnKhJlBjDIxHd@tClAbCtCdCtAzBbDbOn@fHdD`EjBlF@fBoArFPdClApBtH`HnAfCy@hGBnJcJrH}A~C[vCVzDtA~BzBtAbEz@^nAoExGsApLzF|[xJnEpCRtIs@|Gp@xJBrKyCfDJdChApG~JdFlJVxDm@lCwAxAiO`D_@fDf@rC~LpSl@|E[t@mBdAaJvA}Ap@oB~AuFzI{CtBoJFsJsAaBCcA\i@nCt@hGlBjFpCjCvFzEt@`Bd@pMpArA`KdB~K~@`BxAX|Bg@`A_VzHiUbQaBxCz@bLeA`CaEpAkEzElDbAbHbF|AfHhLnODxDmCdMb@`DzAzB`HtErLbDvHfAdVrFtI~DhAdCHvCi@`CiFjK@x@f@p@lEn@fMAzBd@vDhHRfDe@zBqDbEm@hBApDzBtBdFdA`Gd@`PElFp@tR`HvBrADvBu@rBcCbCmGx@iBzAw@tIb@rBzB~A~HnBdKjAdBv@KhBeB|DcIhIl@vBrCbAv@pBBtDcDnH@dDhAbDdDnDxChAnEDbFbA~BnAlAfCKnSdAbB|FtCj@`CsAlEaG~DkA`Bf@~CbC`@nEOpQoC~U_L`IuGzDyFzEaMGoQ~@kFdH{EzDg@dVy@~Mv@jOdDzDJtN}@tOyBfE{AhHeFvSmf@nMkRlBiEdAgKu@wQHeFdAyEhFkM|JiPfKuU`G}ChNyAq@aIUoZb@uTxCuSpEwM]ElF}IpOgPn_@y]dMsIxUiLtJ_Cr@s@f@R`DoA|CYV[hABP_@bCEjBs@fFQnFcAhHShGgA|C\xLo@zCw@`EN|Ca@|MEvi@nBb|@dJ`[xAj[KvPkA~JuAjKoBxRsFbT{GnHwDzIiHdIqInO{WfGcO`CeEpNk`@|KoPlOaO~RsNzOwHhKcDtLgC`UkCxq@okCmv@~XsJnDsLxCsMdB_Mt@_MAcN{@mLsAmIgCqG_A{kB}r@cSsHqu@qW{bBwn@C?eO|@miCnCcd@tAad@oHoa@mIw}Ac\e~Au\ya@cIki@qKqj@kOoZqJck@cUmj@_Z{cBwfAg[{SubAjg@dEnC|@dBt@fF_@xD{BxBsQ~CqE`BcBtAcExVyA~BsG`FiAhCsAvIyDlNSvEzJdX~FnJjEhAlBbEfBt@lNjAnBh@`GxIlIlBrAlCs@bDNbB~AjC`B`AfDz@bM|@jTvC`EhAbFlE}FnDQjB,<div><strong>Riverlea</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 12.0 km</span><br><span>Road density: 6.88 km/km2</span><br><span>Area: 1.7 km2</span></div>
sa2_179700,polygon,179700,Hamilton East Village,SA2,Hamilton City,1321224.64,1.32122464,8.990514673086917,6.80468286837802,56,175.2940249360779,-37.791052415869856,50,#2f3437cc,6.80468286837802,510,@EABempimIpxbagA}y@dn@sqBqp@uApCeLxQwFn@`@L_F|HnA`CuUn_@s`@zhAoOsBNsBmXuD{m@eBw@vC{JfBs`@uF~AeDsi@{H_D[aa@hRue@lH}[iAvOwl@k{AySeaA}MmhCc^sFxZyIlpA_G`~@cJptAy@tLuErq@}y@v|@tfBfWeDfNkBxHw[pnAgHnWqMfg@_FnRkOhj@w@bFqHvXeRlr@wLrc@iDdQtpAzQtrAfRtQjCb}@rMvjAzPjH~C`D|A~LhJxd@|Unw@nb@rIbAr[vDlf@_jBtXqdA`iB`SyKkSyXyu@}S_b@cIcTiEeO{C_Ui@kRv@qULcApCaPtHqV`KwS|KkPvUuVxB{BhZuZrVaUr@cEvQmOh_@o`@|G{G`EmCtAgCjUsSrP_Q~UoSrAmAtIiHdr@oe@fLgHlBqC`KgFv^y\vDoB`HoGlJkM~LiRrDqIlGaHbOwT~AcBx]y`@lCgBjBcDxJeLz@eAqp@i\__Aec@_HxF,<div><strong>Hamilton East Village</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 9.0 km</span><br><span>Road density: 6.80 km/km2</span><br><span>Area: 1.3 km2</span></div>
sa2_178301,polygon,178301,Whitiora,SA2,Hamilton City,767552.94,0.7675529400000001,5.15443274983284,6.715410079509095,57,175.26914376124728,-37.777368030864295,50,#2f3437cc,6.715410079509095,504,@EABgluhmIrjn`gAsoAtp@{zCnbBc@VkkAjo@qn@`]da@tJ~ZxIlw@~PfY`HjJfDjq@|QzXdPnKlLrBxFpfAl|Bj]`s@jDnEnEbG`oB|oAp[o^l_@yKplAu[hhBke@za@eI\sIkFeXU_JmAyBcFuDByArAaCV_D{BwCgC_B{AiDpAyAJ_AvFkBdEyC{@wIjC{FSqF|GqEbA}AByBuAwGZuE`AwC~CuFjEgEbBq@|@@x@`CzAdAt@Y`AkEB[`@eCvBiDvGa@hF_C`Jx@pAEhAm@fCyDZ{F|B{FdIcN`GeHdTaQ`P{KrTeHbADfAnA|@{@bAkHDiIfAsFi@kDyC{CuP_GOuFk@yAeEuCkRyTcFwS_AqByAy@iKeAuHIyVvBaDaA}DoCmAEQT_ETiQYsGu@yTu@eF|@iCi@tB{ClAoF_@cC}AyBPiBwBwJwC_@lBsGeCo@gHH_BY}C}MaAW}GFgFbAaEeC_F{AcEkE_D_AyKyAeKFeM_@}RL[b@nAxAq@pEuErDoAjC{C`@_EOgDq@uFqAmCgBUuDj@qDGcCoC}DuAi@iBa@uBB{X|DyP`B{IzB{BxAqO~PwEpB_D`@uB_@qDiEuJ?sC_@e@c@Bo@~AuAzDiBViAaN_KaB}Bbm@es@wf@c[u@r@qa@|\eg@l\,<div><strong>Whitiora</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 5.2 km</span><br><span>Road density: 6.72 km/km2</span><br><span>Area: 0.8 km2</span></div>
sa2_177700,polygon,177700,Miropiko,SA2,Hamilton City,2078836.86,2.07883686,13.679529986558183,6.580376868321539,58,175.2720681479963,-37.764412473638245,50,#2f3437cc,6.580376868321539,494,@EAB_grhmI|ii_gA_Ix@cIY_mAaQwC`bA}EffBqd@nOcLvGm}@vh@sGvFkDvCcQhOwHdFiOrWlD~Lco@fOsNtBcTFuLkF_KQmG\yH`@aD`AeCoE{[fAw_@xE~D`Ip_@pp@hCbH`BtIu@lLqW|bAkWhdAmIzJmNjPiPno@eKfa@yLte@hhAtO~rBtYx\|E`c@pGgAzCufA|fCaDe@a[bq@lC`@oB`EcLlV}Be@gi@|jAi@jA}M|Yy~Alr@cJ|DkIlGwLdZiMdj@mAfFeFrTe{@yLot@iK}Rxb@mRoH_VEoMrMsv@yKxDgI{RqCvDaPyQkCmEdKwSjd@}Q`a@ngDhe@tLbBdj@|HxlB`Xf_@`En[xEvIlCtoAfZpn@a]jkAko@b@WzzCobBroAup@dg@m\pa@}\t@s@f^m_@~Zca@~[qg@l\yo@Ra@te@_dAbS_f@bT{k@\cAlHsVnFmUdF{[pFae@bEyh@LaN|@_IhGqLpWmYjSsRrQcQzjAi`AFEbWcU`QaShP_XfJqV|CwRd@kLIeJmCoUiG}SyH}P{LyRmQ}RawAslAgNyMmMyN{SiZaN{YcDyKiDmPaBqOs@aQFov@vB_c@hHyi@keA}@eEAoI~A{AzAy@rBgJrTyC~DuB~AygB|_AmKdE,<div><strong>Miropiko</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 13.7 km</span><br><span>Road density: 6.58 km/km2</span><br><span>Area: 2.1 km2</span></div>
sa2_179501,polygon,179501,Hamilton Lake North,SA2,Hamilton City,1540968.31,1.54096831,10.103576932374315,6.556641604378169,59,175.2733102276369,-37.7953501654436,50,#2f3437cc,6.556641604378169,492,@EAB}l{hmIr`lagAeLlLeaBuPgl@mPub@|e@_g@|i@e@~E{`BrdB_GhHwI|HyIdGoC`AiKvDmi@nS{EbFwSn`@~QbQ|D|FfFhNLd@hBfIfEj`@`@lG\tiA_BpYsF|k@cKjeAiGzo@mAnMJrAtHd_A`~AmIll@}COnHmBtGmDhEkJ|Fo@fAWbDoBVhMnJhFzMa[hP[xL~BrHhDzFvMjPnDjMzAvZ{FtPeQxSiMlFwGhHeBbIRxJ{@nDiA~AEnOjDfFpF|AlEZfMa@~^kFlVcC`m@uCuAsEnGuApCBrCClFcBhk@ad@bBfB`Xy[hS}RlJcGdFyAjJ{@~\r@~SgEUiOd@cKt@aCvAuBrE_ObCgFrEuP~GmRjEgG~GqBJIw@q@zNiJpDqCRqAhB}@fRuCh[y@vXkBbs@mLlY}C|IuBfHwDzLwO~HsSbEaM`BkIlDuH~FgRzH}Mr@mCYoDaFmLiMuOw@eBpmFox@fLoB|A}x@{@kfAXsc@H{KyBc|@JwHzBgP~EgPpCgGjJyN|LiMnOwKbx@ke@_}@|a@}SdFuPrBeQn@kQO{PwA_KcBoi@yOiq@gTqXwMik@uP{S{EomAsL{|@mIo`AiI~k@mp@o\_PtG}Gya@gS_}@rcA,<div><strong>Hamilton Lake North</strong><br><span>Type: SA2</span><br><span>Territorial authority: Hamilton City</span><br><span>Road length: 10.1 km</span><br><span>Road density: 6.56 km/km2</span><br><span>Area: 1.5 km2</span></div>
